Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDO16,OUT035,1395.0030383214576
FDC60,OUT049,1343.1072169717634
FDA48,OUT018,3381.8220592904872
FDZ36,OUT027,5162.814594256503
FDK27,OUT045,2079.2987779463083
FDW23,OUT018,641.1589426527283
FDM14,OUT018,1658.2391670135303
FDM14,OUT013,1623.1110607706703
FDW60,OUT018,2815.6582559330895
FDE21,OUT013,2006.0510637411883
NCM42,OUT035,1725.1223812202372
FDY59,OUT010,228.91813033688595
DRI49,OUT049,1274.2242783579577
FDT28,OUT019,363.5151571257424
FDQ22,OUT018,638.4349381251261
FDR60,OUT049,1235.28800413787
FDC50,OUT019,237.43325966100252
FDV24,OUT013,2349.1270305900243
DRF48,OUT010,491.50644535387664
FDQ47,OUT046,596.960957713382
DRN36,OUT049,1529.0706865369464
NCY06,OUT035,1999.5920736494909
FDE52,OUT035,1389.1466399291508
NCB54,OUT045,1942.6329256475697
NCF31,OUT035,2396.2978090258594
FDJ08,OUT027,5176.473166567149
NCC07,OUT017,1623.2914482554595
NCD19,OUT027,1209.9634802517141
FDL46,OUT049,2088.8607845586057
FDM20,OUT045,4061.940392252838
NCI06,OUT010,450.75658690652045
DRM11,OUT035,4315.715699091354
NCH07,OUT018,2491.150359683604
FDS23,OUT013,2023.282339770317
FDO49,OUT018,801.7744660771507
FDS35,OUT049,1071.9322919147708
DRK39,OUT045,1397.8179690258094
DRI39,OUT049,966.2669786720467
FDV04,OUT017,2453.531484032055
NCN14,OUT035,3068.407720934077
FDH08,OUT013,3763.6357012460794
FDS20,OUT046,3310.7107582865906
FDV40,OUT049,1139.1091123008237
FDZ48,OUT010,256.45233660876204
FDS24,OUT027,2548.574976198909
FDK44,OUT049,2787.012615037615
FDS48,OUT045,2614.169768035256
FDK26,OUT010,490.7617619697451
FDD23,OUT045,3179.4782342555104
NCH54,OUT017,2696.535961369828
NCP14,OUT010,241.2241777387272
FDM60,OUT010,131.69935063582065
FDV24,OUT017,2399.1522889447883
FDH08,OUT018,3513.4379210523675
FDS12,OUT027,3010.500104172958
FDR39,OUT027,4816.160168041875
FDP12,OUT027,945.9012089071152
DRF60,OUT027,5839.911366346811
FDC09,OUT035,1709.8289277968038
FDF50,OUT018,2961.9844193572726
FDG28,OUT035,4024.6596735851963
NCE19,OUT017,894.9263434127441
NCM53,OUT010,247.657128620112
NCN18,OUT049,1754.602341823653
FDF32,OUT035,3095.1335028833
FDF11,OUT013,3917.2355815819633
DRI59,OUT049,3752.6550205652347
NCG54,OUT035,2795.4515187896577
FDM44,OUT046,1697.1503202929944
FDT57,OUT018,3558.0417820480243
FDV24,OUT046,2389.600964028687
FDI50,OUT019,572.5859434170073
FDS09,OUT035,793.5116043592514
NCC31,OUT027,4079.16768592701
FDQ07,OUT019,573.3416323823416
FDC22,OUT017,3198.7567819069022
FDZ56,OUT046,2911.6870635559426
FDZ40,OUT019,131.69935063582065
FDS46,OUT027,2939.552051302285
DRD24,OUT045,2101.858151604279
FDV45,OUT017,3112.454895810666
FDL26,OUT045,2580.7920254527676
FDA56,OUT018,1993.3533522924088
FDN27,OUT046,1999.1543429764693
FDM20,OUT049,3980.015741901295
FDO16,OUT017,1383.5454806531875
FDL03,OUT035,2958.866977994947
FDE58,OUT046,1914.9194271699475
FDI02,OUT027,2933.5106193078573
NCC55,OUT019,131.69935063582065
FDR03,OUT018,3233.25540968124
FDB14,OUT017,1480.5806629833999
FDR45,OUT013,3929.1798890734167
NCN07,OUT017,2108.4484703924854
FDM51,OUT019,248.96019974343042
FDT52,OUT027,5839.911366346811
FDL26,OUT046,2537.724444455738
NCZ42,OUT046,3943.8996273323387
DRI47,OUT019,363.05205825283656
FDW40,OUT013,2059.2623151017565
FDN34,OUT046,2939.5945110773832
FDS01,OUT035,2996.518890638902
NCG55,OUT045,1951.9121124567089
FDC11,OUT035,1342.0996435199384
FDX35,OUT018,3459.626830183533
NCB06,OUT046,2597.7275179872754
FDR09,OUT019,573.3416323823416
FDC53,OUT017,1569.7398124667518
FDY45,OUT013,4080.01879163233
FDA22,OUT010,385.48728371433504
FDE02,OUT035,1559.6606190055138
FDW21,OUT045,1727.0493705942615
FDV34,OUT046,1144.440235068341
FDS59,OUT049,1669.8364160011447
NCW17,OUT017,2170.5420875040422
NCK54,OUT046,2004.8026224832313
FDG17,OUT019,572.5859434170073
FDG35,OUT017,2951.176600945661
FDD08,OUT010,131.69935063582065
NCO07,OUT017,3663.773786279066
FDJ10,OUT010,277.1520405916165
FDW36,OUT017,1675.1556916312218
FDW21,OUT010,240.07869944281526
FDY19,OUT017,1949.8081703024507
DRE03,OUT013,762.5085195621879
NCC55,OUT049,645.0071248244108
FDH52,OUT010,133.86489428847273
FDO09,OUT017,4112.525974796598
FDU43,OUT045,4014.139389536462
FDX09,OUT010,422.288199710885
FDH40,OUT019,200.111098408052
FDW58,OUT017,1632.8771311677424
FDC47,OUT017,3721.903393683608
NCR41,OUT035,1509.9771831310845
DRG49,OUT035,4001.234175775333
FDC52,OUT027,4065.2014664955227
FDY13,OUT046,1182.037090708547
FDY35,OUT013,645.789146873866
FDI35,OUT017,3257.2703696794283
NCU18,OUT049,2082.737531487441
FDY33,OUT018,2528.850719744083
FDC15,OUT027,4200.755347419156
FDU01,OUT049,3031.3485284812887
NCU42,OUT046,2880.7525633002456
NCV29,OUT018,2821.764096411548
NCY30,OUT017,3058.6917446323987
FDQ46,OUT049,1711.1914420425228
FDG58,OUT027,4079.16768592701
FDK33,OUT017,3681.0442725220473
NCD07,OUT045,1800.0159928519456
NCX29,OUT027,4021.0163922332445
NCT42,OUT013,2332.3701333467284
DRN59,OUT035,764.3671346813661
FDI44,OUT035,1274.319795281173
FDA45,OUT049,2753.979610147007
FDP31,OUT045,1077.2843118670864
FDY01,OUT046,1907.294587403427
FDT09,OUT018,2103.814267963899
DRH03,OUT027,2852.539808272986
FDA36,OUT018,3026.3415960111715
NCF31,OUT017,2372.385656233257
FDG14,OUT049,2383.1365156836987
FDG28,OUT027,5839.911366346811
FDU14,OUT049,4012.444423562903
FDY47,OUT019,284.05431259182507
FDI56,OUT049,1357.6232576659036
DRD01,OUT013,895.9723256393895
FDM22,OUT046,951.1925939165376
FDH33,OUT013,661.9612885982227
DRZ24,OUT013,1867.9616380750701
NCQ38,OUT046,1632.8182085007347
FDO16,OUT027,2380.3196647428576
FDU07,OUT027,4047.4890598449942
NCB07,OUT013,2941.8281010378514
FDU48,OUT045,2008.2735056324696
NCM43,OUT045,2851.3635768886616
FDR31,OUT010,359.20398237591695
DRK49,OUT018,658.2139737367323
NCI30,OUT010,573.2878567718369
DRD60,OUT017,3155.8449489657646
NCG19,OUT046,3698.053580453494
FDH12,OUT035,1676.4954867558822
FDM32,OUT035,1444.6517981969903
FDM27,OUT035,2623.7500672149495
NCU53,OUT027,4253.875530601593
NCQ18,OUT046,1579.5431935836534
FDS10,OUT013,2853.251595232397
FDB33,OUT027,4200.755347419156
FDI12,OUT013,1347.6942835925583
NCW42,OUT013,3649.0989108971175
NCC06,OUT018,2074.101841626344
FDW02,OUT017,1982.7549337131086
NCD43,OUT017,1708.0792692529822
FDM57,OUT018,1381.0119534994913
FDA58,OUT017,3751.6738505446065
FDK56,OUT046,3284.3154823157556
FDP52,OUT045,3958.876135778861
FDW20,OUT018,2064.1987436418167
FDS52,OUT049,1613.2697333981776
NCT29,OUT018,1870.3813969202251
NCL54,OUT013,2798.795597011667
FDC05,OUT045,3054.3621726991323
FDF34,OUT035,2992.55287266321
FDP03,OUT027,2995.0568112381243
FDD32,OUT010,192.73902754580482
FDZ10,OUT045,2170.2943958227415
FDZ40,OUT035,893.1451529701758
FDD51,OUT018,663.6844698511278
NCY30,OUT019,429.0686771306115
FDP58,OUT017,3584.5054845585423
FDV49,OUT017,4216.931230446561
FDY24,OUT019,131.69935063582065
NCO55,OUT017,1643.5162240841382
FDR13,OUT017,1927.0818299116584
FDS51,OUT017,1071.6482871809762
FDP26,OUT045,1681.9254842913049
NCB54,OUT027,3010.500104172958
FDF32,OUT017,3034.6648089612254
FDN31,OUT018,3024.788163917025
DRM48,OUT017,607.6212185107702
FDN20,OUT049,2869.5490716388713
DRL01,OUT046,3889.163393135018
FDV56,OUT049,1614.7758336971574
DRH13,OUT027,2888.2652212413527
FDA03,OUT017,2552.4552963245123
FDF47,OUT027,5839.911366346811
FDX32,OUT046,2633.9983389031204
FDX57,OUT049,1515.8175852741917
NCA30,OUT045,2988.6263731535814
FDO49,OUT013,770.0529116411493
FDL04,OUT019,249.3469629083921
DRM48,OUT035,607.9997258107702
FDR16,OUT013,3479.9447873682884
NCC19,OUT018,3024.822558257283
NCE42,OUT045,3941.702163426141
FDY24,OUT017,892.8530816366515
FDH19,OUT049,2767.7033526150535
FDJ46,OUT013,2754.7547060612146
FDN45,OUT010,573.10040234716
FDY08,OUT035,2060.852305841532
FDZ37,OUT035,1395.8300509920039
NCT30,OUT045,779.9743920524348
DRY23,OUT018,664.6313665578746
NCZ30,OUT018,1983.4656676020732
FDC44,OUT018,1804.683093516783
FDB45,OUT035,1623.0962942036224
FDY04,OUT013,2525.604956138101
FDM27,OUT046,2729.896752811605
FDZ43,OUT017,3999.5984495680104
FDT39,OUT019,364.33802730777666
NCC06,OUT019,284.3298621728206
FDL15,OUT027,4079.16768592701
FDL57,OUT017,4275.99690965622
FDU08,OUT046,1579.7014897271686
FDK40,OUT017,4208.898074063135
FDQ12,OUT010,572.3447133818256
FDS48,OUT017,2613.2543030995466
FDP09,OUT045,3700.3727987603734
FDW21,OUT049,1552.7997496011355
FDY25,OUT035,3185.205932422877
DRE13,OUT017,1398.4838624053245
FDV43,OUT019,131.69935063582065
FDD22,OUT045,1711.7867069368967
FDM46,OUT019,235.3705347244662
NCO30,OUT010,476.99043682813567
FDM25,OUT046,2788.6440135248167
NCN41,OUT049,2011.3841296468258
FDU24,OUT045,1510.5268080284402
FDZ50,OUT046,3278.9337436243122
FDP45,OUT013,4029.4816633886535
NCM54,OUT045,1981.7794237251228
FDW10,OUT019,422.0922628720408
FDP20,OUT017,2008.2900936788178
FDK32,OUT046,2583.9164012691663
FDN52,OUT049,1330.8437817487732
FDM58,OUT045,1807.7200401706266
FDZ46,OUT027,2925.248620346685
NCA18,OUT018,1771.564394408307
FDD35,OUT046,2140.825602379482
NCK31,OUT035,779.7962884059567
FDI40,OUT027,2859.547482449859
FDT50,OUT019,238.6976486756542
NCT06,OUT046,2664.9986891979584
FDT31,OUT035,2970.61609184294
FDT45,OUT049,898.5967851018515
FDT13,OUT045,3165.3246307992827
FDO50,OUT045,1392.8222249445453
NCU18,OUT010,275.9677504587669
NCR54,OUT049,3078.396364086108
NCO18,OUT018,2844.5230457149423
FDU09,OUT045,894.1106188681993
FDT13,OUT018,3050.923232942061
FDE09,OUT046,1819.9943110481108
NCK53,OUT019,248.96019974343042
FDG45,OUT049,3601.8204270548326
DRH15,OUT035,712.0211149042827
FDO21,OUT019,572.5859434170073
FDD14,OUT027,5155.071887976589
FDC09,OUT046,1710.1078071220143
FDH45,OUT027,982.126816279004
FDV32,OUT046,1073.2749506713199
FDG12,OUT035,2001.1941243907236
FDS32,OUT013,2085.0948707024377
NCL55,OUT018,3787.709343877973
DRE01,OUT035,3821.377181532578
DRE15,OUT049,1256.653016882744
NCL42,OUT045,4044.088758046358
FDP31,OUT013,1065.1008824593248
FDN33,OUT018,1404.417109401347
FDZ59,OUT046,2480.0122866598035
FDE45,OUT010,428.8274470954298
FDJ07,OUT013,1962.3894007771137
FDQ45,OUT018,3039.9953233311244
FDM33,OUT027,5839.911366346811
FDO15,OUT010,146.1399784144396
FDM46,OUT013,1436.1678910662354
FDR03,OUT045,3477.6880467719375
FDY49,OUT018,2686.5314678097134
FDQ60,OUT045,1899.80178515426
FDW10,OUT049,2862.281184575179
FDO51,OUT049,697.1181344484492
FDJ40,OUT018,1597.9314703341124
FDS20,OUT018,3074.991966993939
FDU45,OUT013,1893.0161452697698
FDV02,OUT035,2771.393557366353
FDN09,OUT046,3962.043869292919
NCM55,OUT027,5168.654706893334
FDN23,OUT018,2357.338472951077
FDY31,OUT010,362.1379087142805
FDW03,OUT010,241.8745677812013
FDD14,OUT046,3075.419701272786
FDV23,OUT017,2024.2583167341268
DRI03,OUT045,2888.013630793149
FDN13,OUT035,1561.4434344967156
FDF45,OUT027,1271.742309844559
FDU46,OUT035,1378.9463112213923
FDB57,OUT049,3745.123924417896
FDV12,OUT049,1535.473016385224
FDQ58,OUT013,2342.21650646638
NCA18,OUT017,1798.2007182718255
FDH52,OUT049,997.5791818223734
FDM24,OUT018,2346.96139445807
NCP43,OUT027,4816.160168041875
NCO18,OUT019,423.92653203502203
FDM32,OUT017,1389.6861384669633
NCL07,OUT017,631.6754468394741
FDK03,OUT013,4123.414967807317
FDP59,OUT017,1655.4250870960348
FDQ24,OUT049,4005.5960541192267
FDQ16,OUT018,1567.6049154732234
FDU44,OUT013,2501.679570026235
FDH28,OUT010,131.69935063582065
FDV28,OUT019,131.69935063582065
FDM22,OUT045,945.5825660671887
FDR56,OUT046,3131.055353010022
FDV39,OUT049,3008.7900477050503
FDU37,OUT019,167.13650503630018
FDQ11,OUT010,572.3447133818256
FDX02,OUT045,3817.5242737123103
NCS42,OUT018,1407.8268742009595
FDY57,OUT027,2852.465965303441
FDB21,OUT049,3767.264301987014
FDE28,OUT017,3782.5572841639723
FDQ55,OUT017,2039.3354961529187
FDA48,OUT049,3563.6898535100145
FDZ19,OUT045,2763.6744732062093
NCC43,OUT045,3989.595388446845
NCV18,OUT046,1391.6010339135316
NCA42,OUT018,2468.8139255109945
FDY45,OUT046,4083.5431927203276
NCC30,OUT045,2961.5048400824107
FDM57,OUT013,1358.8675380408051
FDL09,OUT010,385.08192904522707
FDB09,OUT027,2995.0568112381243
FDT44,OUT035,1886.911658099019
NCT06,OUT027,4253.875530601593
FDX26,OUT049,3221.141645549792
FDK32,OUT013,2464.7174877002644
DRA12,OUT046,2116.430625837719
FDO46,OUT010,491.50644535387664
FDE52,OUT013,1338.3996497021797
NCH42,OUT045,3940.1836028396156
FDV08,OUT035,661.0195528798721
FDB47,OUT018,3317.544387325842
FDC28,OUT010,256.45233660876204
FDD22,OUT046,1880.0551088983225
FDS07,OUT027,2933.5106193078573
DRI13,OUT045,3721.60615616486
FDG32,OUT018,3428.3239661915936
FDU14,OUT017,4105.201302465492
FDD28,OUT019,131.69935063582065
NCP41,OUT017,1660.3854869455045
FDS08,OUT049,2754.8454875878547
FDX47,OUT045,2452.083940119269
FDC53,OUT019,248.96019974343042
FDQ19,OUT035,4024.971580039845
FDL14,OUT045,2381.440918216404
FDM33,OUT019,573.3416323823416
FDA51,OUT045,1852.4647457227113
FDZ27,OUT018,800.9091227660804
FDT04,OUT046,637.4257801721749
DRC13,OUT049,2026.2957073438367
FDR16,OUT027,5839.911366346811
FDQ03,OUT027,5839.911366346811
FDE38,OUT035,2627.3507912834966
DRH23,OUT027,1216.0597410858272
FDT11,OUT019,491.0029920049268
FDD09,OUT035,3100.581777388365
FDR40,OUT045,1377.8609461757433
FDX07,OUT017,3085.151425681595
FDR07,OUT035,1555.1524888193494
FDA51,OUT017,1856.0486478729133
FDT59,OUT019,572.5859434170073
FDF20,OUT017,3055.7507350020487
FDR13,OUT045,1927.1957339410853
FDY26,OUT049,3668.5776288359034
FDW04,OUT017,1981.7190029740113
FDK52,OUT017,3758.6402241775004
FDN60,OUT049,2643.282617983996
FDM09,OUT019,407.82069690245794
FDP46,OUT049,1309.1297681647275
FDB50,OUT019,165.42211979579443
NCQ29,OUT049,4063.4823552713833
FDP16,OUT027,5839.911366346811
FDX33,OUT018,2433.1489720718328
FDP07,OUT010,507.8161674711654
FDN22,OUT046,3934.807733398617
FDF39,OUT049,4108.871186716278
FDS21,OUT017,1017.2101282398423
NCM42,OUT013,1659.8534501723955
FDK50,OUT019,381.27153448209566
DRF13,OUT027,4039.6079945951587
FDH35,OUT018,2430.490261756462
FDP60,OUT018,1492.7213577667214
DRJ49,OUT027,3010.5739471425027
NCT42,OUT019,363.64840199331445
FDE38,OUT049,2614.9481144067768
FDI04,OUT049,3154.30389266694
NCH54,OUT045,2688.542586942648
FDT56,OUT049,957.763565191245
DRD15,OUT018,3493.308486363379
FDV58,OUT013,2922.177814002572
FDP21,OUT049,3258.7932616862304
FDH05,OUT013,3648.1057997169146
FDR10,OUT027,4238.252461686582
NCP06,OUT045,2519.194654971286
FDF33,OUT049,1650.8250553404414
DRK37,OUT013,3087.2569552573677
DRH49,OUT045,1305.120401732545
FDT58,OUT013,2548.087082227916
FDD41,OUT018,1624.9811825523839
FDP40,OUT018,1692.3886536279203
FDM51,OUT027,2859.6213254194045
FDO45,OUT010,197.35117030403072
FDW33,OUT010,241.2241777387272
FDY24,OUT045,893.2770520637874
FDB10,OUT010,573.5375692211859
FDM40,OUT035,2085.1802077343195
NCI06,OUT017,3156.515290026884
FDW12,OUT019,341.4071453963035
FDX48,OUT027,4093.4800531884775
NCW05,OUT027,2877.3267452889622
FDX27,OUT017,1538.777676635505
DRM37,OUT045,3084.305709412347
FDA38,OUT045,4001.7254426053855
FDR36,OUT046,644.6131323800739
FDZ45,OUT046,3142.812314205768
FDG05,OUT017,2522.9033723398684
FDK28,OUT013,4289.422685818941
FDV47,OUT045,1340.3979191744202
FDN21,OUT045,2582.4060442528275
FDP20,OUT027,3010.5739471425027
FDI35,OUT045,3230.5139804210944
DRY23,OUT013,654.8532644509719
FDA56,OUT017,2065.868204945356
FDB09,OUT013,1910.7657005811177
NCO26,OUT027,2936.586013784713
FDQ49,OUT018,2406.805280868957
FDI52,OUT027,2991.1992719024274
FDZ44,OUT027,2936.659856754258
FDZ09,OUT018,2503.6912902014315
FDY03,OUT049,1843.7013245828275
NCG42,OUT017,2087.147330180338
DRI13,OUT027,5839.911366346811
FDQ32,OUT013,1970.8043378985508
FDW16,OUT035,1385.0816537346282
FDU27,OUT046,769.5151059609722
FDR28,OUT010,380.94919054908087
FDQ49,OUT010,379.3560156112942
FDS37,OUT046,1953.1993301647244
FDW26,OUT018,3392.5947604407247
FDX12,OUT018,3634.1280840671757
NCP06,OUT013,2403.6526163834283
FDW45,OUT010,362.1379087142805
NCN30,OUT049,1466.2507322373256
FDN24,OUT049,916.1913560443707
NCL41,OUT027,950.8394846609855
FDR02,OUT019,260.5205936072491
FDD09,OUT010,450.30735655710544
FDS33,OUT010,197.35117030403072
FDU22,OUT045,1968.9800962579352
FDI53,OUT013,2447.516704047944
DRH01,OUT049,2764.323516081447
FDX32,OUT013,2103.7139997532267
NCP30,OUT018,645.075920418601
FDB60,OUT045,3024.9048012476005
FDB14,OUT049,1433.9166454377557
NCP02,OUT035,892.8111854755963
FDJ10,OUT017,2060.411441819568
FDG34,OUT046,1814.1416434891833
NCB18,OUT017,1339.9692208945946
FDM16,OUT049,1144.0445867756105
FDW25,OUT018,1368.7200829698986
FDB35,OUT010,220.47420345750643
DRN11,OUT013,2112.8081536340783
FDF41,OUT019,573.3416323823416
FDH16,OUT045,1391.4266941444794
NCQ50,OUT018,3377.6419574132615
DRH23,OUT018,982.828557790363
DRJ37,OUT013,2336.989978839685
DRJ24,OUT027,5155.071887976589
FDY16,OUT035,3104.1671446788196
FDQ27,OUT045,1765.5140032751026
FDZ33,OUT045,2439.782665538178
FDF29,OUT045,2185.0980396542795
FDA08,OUT049,2571.8532338188334
FDG31,OUT046,1107.2842670239988
FDE34,OUT019,468.0036418811171
NCR30,OUT027,1400.3263723614436
FDV33,OUT035,4212.38378930416
DRZ24,OUT018,1974.6270269934375
NCL54,OUT035,2841.1517930255254
FDR12,OUT049,2945.3391984972154
NCC54,OUT046,3770.6092855085326
DRN59,OUT013,759.0471245464795
FDX50,OUT019,261.5182718267965
FDV31,OUT027,4751.656734767639
NCA29,OUT027,4406.792556078971
FDW60,OUT049,2945.102734390998
FDX08,OUT017,3248.2608489369636
DRD49,OUT013,3688.6145360189607
FDD33,OUT046,3641.203229806253
FDW35,OUT013,650.7551570624979
FDJ36,OUT017,1690.2996476895416
FDV51,OUT035,2774.673492558159
FDW36,OUT046,1661.529208800716
FDH35,OUT046,2554.2762026441033
NCS30,OUT027,3010.500104172958
FDN49,OUT017,633.3472622507566
FDL08,OUT018,3626.5782375518424
FDI09,OUT013,3775.033210839509
FDP19,OUT018,1998.0981013225653
FDU21,OUT010,131.69935063582065
NCP41,OUT045,1629.9683325145206
FDY10,OUT013,1793.569333262979
FDP12,OUT018,598.3856422271191
NCN26,OUT049,1956.447598420327
FDK44,OUT013,2754.1973526742595
FDC28,OUT049,1643.4797928437197
FDJ41,OUT027,5839.911366346811
NCT29,OUT035,1935.0666532431887
NCH42,OUT019,572.5859434170073
FDU60,OUT018,2525.2609086842945
FDS02,OUT045,3139.9590655203647
FDC51,OUT046,2125.3090265663805
FDU03,OUT013,3058.8840514431567
FDX39,OUT045,3750.834917797634
NCY05,OUT010,131.69935063582065
NCL06,OUT027,5839.911366346811
FDD32,OUT035,1265.5884127976835
NCN41,OUT045,1959.195546034661
NCX53,OUT049,2212.2545535924364
FDU57,OUT019,362.82553181128026
FDQ23,OUT046,1726.1266098746926
FDQ52,OUT045,3975.637389766504
FDC14,OUT045,647.5504037203184
FDY09,OUT035,2970.8077551136334
FDQ28,OUT045,2662.6078092743874
FDV25,OUT046,3749.1076682731987
FDJ07,OUT035,1969.45122029135
DRB25,OUT049,1611.0888781614588
FDK52,OUT019,573.3416323823416
FDY52,OUT027,1364.790878029406
FDB28,OUT046,3118.563619211622
FDT36,OUT035,603.7559204640798
FDV25,OUT017,3837.475255946971
NCN07,OUT027,3010.5739471425027
FDC57,OUT017,3024.4237939937493
FDQ03,OUT018,3519.937744569181
FDU23,OUT017,2910.000755634011
NCX41,OUT035,3681.2688995872963
NCD06,OUT035,787.6528238885096
FDW08,OUT045,1641.909288088808
NCU29,OUT017,2410.093207423765
NCE06,OUT013,2396.881183776089
FDV52,OUT010,268.7264034861161
FDB02,OUT017,2932.8935302171467
NCR18,OUT045,653.6642486349251
FDK16,OUT049,1462.791375079739
NCQ29,OUT010,573.10040234716
FDZ01,OUT019,249.99735295086614
FDW27,OUT035,2438.082594842243
FDD17,OUT018,3582.9053385395823
FDW39,OUT013,2779.254914082861
DRH59,OUT045,1128.9158246640584
FDS52,OUT013,1658.4260086658373
FDU40,OUT027,5719.878869183564
NCF54,OUT013,2708.1594341911423
FDH46,OUT045,1781.9132894503023
NCP14,OUT049,1662.4793082044944
FDH50,OUT049,3253.1601458464447
DRF15,OUT010,365.18017251623064
FDV27,OUT027,2542.4278842352846
NCJ06,OUT049,2092.74300201418
FDN02,OUT018,3195.9481478554244
FDQ51,OUT049,780.7614649928141
FDQ07,OUT017,3741.099370368037
FDS45,OUT049,1679.7611663964149
NCJ06,OUT045,2083.821544388716
FDD36,OUT035,2041.6536472398461
FDY25,OUT045,3235.6489284050494
FDU52,OUT046,2352.005660475261
DRK47,OUT017,3853.9431426603473
NCL30,OUT017,2001.6985163680063
FDN22,OUT035,3991.111196289485
NCF30,OUT027,3010.500104172958
FDK03,OUT035,4233.931774379346
FDT45,OUT017,938.4351583102232
NCC54,OUT027,5839.911366346811
FDP08,OUT018,2874.1293926586436
