Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW23,OUT018,467.60940807978903
FDM14,OUT018,1546.4890363981838
FDM14,OUT013,1818.4279575863907
FDW60,OUT018,2591.50772962029
FDE21,OUT013,1937.049407733463
NCM42,OUT035,1910.518288754398
FDY59,OUT010,-303.6810915777937
DRI49,OUT049,1398.7512552990288
FDT28,OUT019,534.6741680372542
FDQ22,OUT018,494.41660314253016
FDR60,OUT049,1373.0000139848967
FDC50,OUT019,-350.0111714321995
FDV24,OUT013,2433.834542891628
DRF48,OUT010,1089.6436058387485
FDQ47,OUT046,702.310431657741
DRN36,OUT049,1685.0651855573876
NCY06,OUT035,2179.839359614282
FDE52,OUT035,1684.7035458691819
NCB54,OUT045,1956.4732375531771
NCF31,OUT035,2540.9739753439435
FDJ08,OUT027,4379.235613337704
NCC07,OUT017,1816.9648885188924
NCD19,OUT027,2370.190569027328
FDL46,OUT049,2047.1007482137927
FDM20,OUT045,3756.8203283919174
NCI06,OUT010,937.2749258753428
DRM11,OUT035,4121.41515783867
NCH07,OUT018,2203.8682435924793
FDS23,OUT013,2089.9753509278335
FDO49,OUT018,676.8105000665361
FDS35,OUT049,1215.111946734644
DRK39,OUT045,1303.0866829597696
DRI39,OUT049,1089.3873921969828
FDV04,OUT017,2613.9638846037055
NCN14,OUT035,2966.648050808344
FDH08,OUT013,3639.2862634520206
FDS20,OUT046,2872.4612284523582
FDV40,OUT049,1397.7158437158594
FDZ48,OUT010,-88.28078767314813
FDS24,OUT027,2922.970210389859
FDK44,OUT049,2824.585317985264
FDS48,OUT045,2350.9596758643156
FDK26,OUT010,1114.6076985322463
FDD23,OUT045,2940.1897253724037
NCH54,OUT017,2621.7061714600695
NCP14,OUT010,-195.32287092503952
FDM60,OUT010,-1082.1714535271667
FDV24,OUT017,2491.852206130223
FDH08,OUT018,3305.12304679301
FDS12,OUT027,3435.4524088249445
FDR39,OUT027,4253.415523574322
FDP12,OUT027,2172.7188147479137
DRF60,OUT027,5066.154181793432
FDC09,OUT035,1879.5307425357419
FDF50,OUT018,2821.519781125051
FDG28,OUT035,3964.6372800599147
NCE19,OUT017,1045.58305621185
NCM53,OUT010,-138.03931455301475
NCN18,OUT049,1903.0185719016035
FDF32,OUT035,3251.5943925106035
FDF11,OUT013,3802.5173986445393
DRI59,OUT049,3584.122128111262
NCG54,OUT035,2780.175069733406
FDM44,OUT046,1670.3395863485282
FDT57,OUT018,3411.8600279337697
FDV24,OUT046,2384.026666694848
FDI50,OUT019,1730.3607262858307
FDS09,OUT035,1098.3452526705219
NCC31,OUT027,3861.483194597272
FDQ07,OUT019,1563.849735451626
FDC22,OUT017,3120.7796598017626
FDZ56,OUT046,2677.5528541777653
FDZ40,OUT019,-892.2803930070061
FDS46,OUT027,3385.0840498541265
DRD24,OUT045,2168.266605925364
FDV45,OUT017,3070.196028425473
FDL26,OUT045,2401.9959852398038
FDA56,OUT018,1741.0551322989347
FDN27,OUT046,1912.944859578852
FDM20,OUT049,3903.9647133036633
FDO16,OUT017,1509.9784098976397
FDL03,OUT035,3253.8033350038722
FDE58,OUT046,1891.8602313639408
FDI02,OUT027,3269.3073602241793
NCC55,OUT019,-1159.914028094934
FDR03,OUT018,3005.244919858813
FDB14,OUT017,1658.0721459431825
FDR45,OUT013,3779.423902726249
NCN07,OUT017,2168.17618558519
FDM51,OUT019,-126.58536995512762
FDT52,OUT027,5259.4683694443265
FDL26,OUT046,2436.6075737953793
NCZ42,OUT046,3685.884813541466
DRI47,OUT019,452.3969955737233
FDW40,OUT013,2313.389903947234
FDN34,OUT046,2725.717540160268
FDS01,OUT035,2963.9410449621532
NCG55,OUT045,1799.1620170807957
FDC11,OUT035,1568.1031029311075
FDX35,OUT018,3287.9559054272577
NCB06,OUT046,2494.051275860878
FDR09,OUT019,2134.7115809186716
FDC53,OUT017,1720.2595727476357
FDY45,OUT013,3999.753196827397
FDA22,OUT010,768.6680950380058
FDE02,OUT035,1696.1302183577363
FDW21,OUT045,1657.3674778345496
FDV34,OUT046,1306.903677717192
FDS59,OUT049,1928.3690829107156
NCW17,OUT017,2142.1773488717668
NCK54,OUT046,1875.6812389343404
FDG17,OUT019,1970.2933348075449
FDG35,OUT017,2887.5390984954147
FDD08,OUT010,-1137.1150573328548
NCO07,OUT017,3382.1184475874043
FDJ10,OUT010,393.73512181154126
FDW36,OUT017,1807.2070252528808
FDW21,OUT010,-137.91397621795616
FDY19,OUT017,2017.146978593637
DRE03,OUT013,880.682542773602
NCC55,OUT049,801.0138558799567
FDH52,OUT010,-720.5248237723076
FDO09,OUT017,4201.176381345182
FDU43,OUT045,3686.8784404976805
FDX09,OUT010,876.5148589522013
FDH40,OUT019,-444.1337574153772
FDW58,OUT017,1828.0354890552846
FDC47,OUT017,3608.1741418239035
NCR41,OUT035,1688.328719472488
DRG49,OUT035,3904.5114751354436
FDC52,OUT027,3901.3725472154583
FDY13,OUT046,1273.3387423340932
FDY35,OUT013,905.7938940568819
FDI35,OUT017,2963.0220356109858
NCU18,OUT049,2332.1237021054712
FDY33,OUT018,2272.832872410667
FDC15,OUT027,3876.8624565074833
FDU01,OUT049,3088.2206848591077
NCU42,OUT046,2655.663904362485
NCV29,OUT018,2514.574686317117
NCY30,OUT017,2953.699735697868
FDQ46,OUT049,1912.783866298821
FDG58,OUT027,3895.3453174133692
FDK33,OUT017,3439.295002308246
NCD07,OUT045,1787.2582766745252
NCX29,OUT027,3685.3025544399843
NCT42,OUT013,2381.492027188538
DRN59,OUT035,957.6935136761309
FDI44,OUT035,1460.646439622798
FDA45,OUT049,2868.0415426000245
FDP31,OUT045,1074.5755926210245
FDY01,OUT046,1864.2280156712347
FDT09,OUT018,1923.1987041262112
DRH03,OUT027,2986.89686923283
FDA36,OUT018,2686.200380869598
NCF31,OUT017,2511.0497885092987
FDG14,OUT049,2552.2597305418003
FDG28,OUT027,5267.681312814929
FDU14,OUT049,3979.1902308687686
FDY47,OUT019,282.6560319119209
FDI56,OUT049,1594.633054371464
DRD01,OUT013,1049.3152529489118
FDM22,OUT046,1032.3530581333557
FDH33,OUT013,801.5917614191856
DRZ24,OUT013,1921.02192032857
NCQ38,OUT046,1702.590121241872
FDO16,OUT027,2847.426457127578
FDU07,OUT027,3797.1186634056367
NCB07,OUT013,3041.6042203427073
FDU48,OUT045,2057.636502190151
NCM43,OUT045,2531.4213686736502
FDR31,OUT010,474.062266116406
DRK49,OUT018,489.880720982839
NCI30,OUT010,1879.527100436808
DRD60,OUT017,2929.2109129251385
NCG19,OUT046,3579.654984634454
FDH12,OUT035,1853.5625436964608
FDM32,OUT035,1675.7127225221345
FDM27,OUT035,2622.6421393993205
NCU53,OUT027,4034.4511770193803
NCQ18,OUT046,1568.439543692366
FDS10,OUT013,2858.9149941103324
FDB33,OUT027,3934.949598919213
FDI12,OUT013,1497.589420130998
NCW42,OUT013,3447.91807429073
NCC06,OUT018,1784.1924445819766
FDW02,OUT017,2180.0301950532926
NCD43,OUT017,1796.9214806182383
FDM57,OUT018,1162.7268120185518
FDA58,OUT017,3758.2455078018934
FDK56,OUT046,2876.2676758433417
FDP52,OUT045,3586.1317977950553
FDW20,OUT018,1745.2238860849595
FDS52,OUT049,1774.315045283161
NCT29,OUT018,1642.4850292419703
NCL54,OUT013,2776.707302022815
FDC05,OUT045,3064.047122630291
FDF34,OUT035,3279.7501343047206
FDP03,OUT027,3469.7847403357446
FDD32,OUT010,-431.08272609760354
FDZ10,OUT045,2009.7822398055182
FDZ40,OUT035,1116.2190405815275
FDD51,OUT018,525.2376229378949
NCY30,OUT019,948.8070216970435
FDP58,OUT017,3465.4441059590886
FDV49,OUT017,4193.091461313641
FDY24,OUT019,-933.8983435569526
NCO55,OUT017,1810.8274729024922
FDR13,OUT017,2044.9913399568004
FDS51,OUT017,1192.77363210633
FDP26,OUT045,1624.656234733852
NCB54,OUT027,3474.747881532925
FDF32,OUT017,3180.157548727442
FDN31,OUT018,2696.0129896412454
DRM48,OUT017,752.3624785599163
FDN20,OUT049,2780.0011093878575
DRL01,OUT046,3646.349348793467
FDV56,OUT049,1910.9389966993385
DRH13,OUT027,3169.5143595506734
FDA03,OUT017,2464.87398697104
FDF47,OUT027,4888.990951133153
FDX32,OUT046,2352.502689753972
FDX57,OUT049,1738.894110725732
NCA30,OUT045,2866.763109937199
FDO49,OUT013,979.8934109910491
FDL04,OUT019,-179.395089677163
DRM48,OUT035,812.0445384784672
FDR16,OUT013,3370.084187329959
NCC19,OUT018,2711.5227215579325
NCE42,OUT045,3574.9098493789247
FDY24,OUT017,1093.8081776316212
FDH19,OUT049,2872.6629129693383
FDJ46,OUT013,2773.3422365384613
FDN45,OUT010,1574.8576363670256
FDY08,OUT035,2380.380303403373
FDZ37,OUT035,1645.7740631885024
NCT30,OUT045,766.6573073406155
DRY23,OUT018,516.8960229478776
NCZ30,OUT018,1686.1893998243984
FDC44,OUT018,1535.016247552073
FDB45,OUT035,1867.1263107060931
FDY04,OUT013,2661.559423374765
FDM27,OUT046,2573.9803927325624
FDZ43,OUT017,3879.9590229176874
FDT39,OUT019,601.7214452390866
NCC06,OUT019,165.0417303386839
FDL15,OUT027,3866.1049667861435
FDL57,OUT017,4116.007957832474
FDU08,OUT046,1632.545639208787
FDK40,OUT017,4192.146805493518
FDQ12,OUT010,1694.4469340644275
FDS48,OUT017,2514.423679344561
FDP09,OUT045,3249.7292863707935
FDW21,OUT049,1795.6180703503362
FDY25,OUT035,2998.2811353299244
DRE13,OUT017,1519.1439212556986
FDV43,OUT019,-1082.0446026947036
FDD22,OUT045,1742.5995589985323
FDM46,OUT019,-394.66400747764897
NCO30,OUT010,1020.6695139147877
FDM25,OUT046,2772.6848644769907
NCN41,OUT049,2057.618429019514
FDU24,OUT045,1496.122141923941
FDZ50,OUT046,2913.1929570636507
FDP45,OUT013,3973.902638653257
NCM54,OUT045,1941.7289414498907
FDW10,OUT019,886.6157599702332
FDP20,OUT017,2161.5189542488215
FDK32,OUT046,2438.74853621526
FDN52,OUT049,1580.4759369269957
FDM58,OUT045,1806.9733623371428
FDZ46,OUT027,3224.6905656627423
NCA18,OUT018,1606.4207054387532
FDD35,OUT046,1975.2233407490817
NCK31,OUT035,1021.6518690351803
FDI40,OUT027,3092.193412517113
FDT50,OUT019,-245.96357320618336
NCT06,OUT046,2575.2685965990004
FDT31,OUT035,3104.0836002539727
FDT45,OUT049,1052.119570109574
FDT13,OUT045,2887.165402833073
FDO50,OUT045,1440.604701528042
NCU18,OUT010,344.12567338622523
NCR54,OUT049,3113.859661291558
NCO18,OUT018,2522.3331165632244
FDU09,OUT045,974.4823099661388
FDT13,OUT018,2690.681838349532
FDE09,OUT046,1835.4221992954647
NCK53,OUT019,-221.4204045985307
FDG45,OUT049,3448.874859806225
DRH15,OUT035,930.2716711251654
FDO21,OUT019,1687.6764441413127
FDD14,OUT027,4275.328107570325
FDC09,OUT046,1731.3066851313529
FDH45,OUT027,2251.3002947486175
FDV32,OUT046,1112.381867488452
FDG12,OUT035,2132.4962543169354
FDS32,OUT013,2324.976816766706
NCL55,OUT018,3588.3805095591133
DRE01,OUT035,3849.4439387708426
DRE15,OUT049,1395.7839266921615
NCL42,OUT045,3735.379379190735
FDP31,OUT013,1147.22765907683
FDN33,OUT018,1303.4910073500328
FDZ59,OUT046,2626.034512722763
FDE45,OUT010,939.0619488563397
FDJ07,OUT013,1971.1962607710022
FDQ45,OUT018,2690.495148717817
FDM33,OUT027,4823.055568150402
FDO15,OUT010,-522.3505782564081
FDM46,OUT013,1534.1344249513804
FDR03,OUT045,3206.1651660031525
FDY49,OUT018,2420.172476650393
FDQ60,OUT045,1885.3453675680917
FDW10,OUT049,2893.9998476698383
FDO51,OUT049,975.6762944272051
FDJ40,OUT018,1553.9169548009115
FDS20,OUT018,2601.357458610133
FDU45,OUT013,1912.763943120548
FDV02,OUT035,2813.782974768282
FDN09,OUT046,3755.355612895208
NCM55,OUT027,4319.832505674978
FDN23,OUT018,2077.904940891075
FDY31,OUT010,448.0069445934008
FDW03,OUT010,-71.67487688197846
FDD14,OUT046,2831.769602305822
FDV23,OUT017,2109.829574149811
DRI03,OUT045,2693.696274826701
FDN13,OUT035,1741.5504842875077
FDF45,OUT027,2529.979994729447
FDU46,OUT035,1660.5424780447183
FDB57,OUT049,3612.8965461178823
FDV12,OUT049,1802.8276495583675
FDQ58,OUT013,2455.539353618554
NCA18,OUT017,1954.3427766399977
FDH52,OUT049,1237.6918147283534
FDM24,OUT018,2158.009158934022
NCP43,OUT027,4251.180371301567
NCO18,OUT019,903.2911900194612
FDM32,OUT017,1626.5979028234208
NCL07,OUT017,806.7008329990813
FDK03,OUT013,3985.2293395278552
FDP59,OUT017,1817.9116073329517
FDQ24,OUT049,4000.0233348265792
FDQ16,OUT018,1526.0655898893476
FDU44,OUT013,2619.6175403575003
FDH28,OUT010,-1133.1881463952266
FDV28,OUT019,-1199.2196080488407
FDM22,OUT045,945.3494964373607
FDR56,OUT046,3086.7565861629882
FDV39,OUT049,3201.4545318802366
FDU37,OUT019,-499.5348126235074
FDQ11,OUT010,2164.91897070862
FDX02,OUT045,3412.12550490545
NCS42,OUT018,1238.5828016961468
FDY57,OUT027,3006.963752636022
FDB21,OUT049,3818.154389164084
FDE28,OUT017,3684.0017907113115
FDQ55,OUT017,1999.6223079920446
FDA48,OUT049,3543.40168019481
FDZ19,OUT045,2673.6801181875353
NCC43,OUT045,3799.945493407798
NCV18,OUT046,1327.0011704125895
NCA42,OUT018,2238.4844745223636
FDY45,OUT046,3965.576327225294
NCC30,OUT045,2730.866138108395
FDM57,OUT013,1498.4764442528917
FDL09,OUT010,752.5460674433742
FDB09,OUT027,3436.0887446855013
FDT44,OUT035,2049.2479245302766
NCT06,OUT027,3998.0987794201137
FDX26,OUT049,2969.50539878138
FDK32,OUT013,2509.2787832827576
DRA12,OUT046,2256.1906474785255
FDO46,OUT010,1138.4755837931618
FDE52,OUT013,1534.4173912900403
NCH42,OUT045,3491.8455487693295
FDV08,OUT035,941.998768177731
FDB47,OUT018,3016.088305037717
FDC28,OUT010,-72.45578576257529
FDD22,OUT046,1829.07815446289
FDS07,OUT027,3279.123828767113
DRI13,OUT045,3302.39241565534
FDG32,OUT018,3156.2422621221576
FDU14,OUT017,3979.041217527734
FDD28,OUT019,-828.6951405293747
NCP41,OUT017,1872.1524385878586
FDS08,OUT049,2862.1094666731324
FDX47,OUT045,2486.253865760353
FDC53,OUT019,-183.20381088692534
FDQ19,OUT035,3937.167204900372
FDL14,OUT045,2447.6306923685424
FDM33,OUT019,1554.7698183246277
FDA51,OUT045,1782.0583052336856
FDZ27,OUT018,636.1837670294423
FDT04,OUT046,750.306233758097
DRC13,OUT049,2140.3161160715913
FDR16,OUT027,4791.200310692651
FDQ03,OUT027,5119.586958671121
FDE38,OUT035,2799.0502164628324
DRH23,OUT027,2365.542454573244
FDT11,OUT019,1137.5842896674137
FDD09,OUT035,2981.599825163026
FDR40,OUT045,1378.6746697070664
FDX07,OUT017,3034.152236847595
FDR07,OUT035,1733.380466102281
FDA51,OUT017,1959.9885763741709
FDT59,OUT019,1735.4708344175694
FDF20,OUT017,3163.611410156355
FDR13,OUT045,1855.0294053191583
FDY26,OUT049,3428.4525876831904
FDW04,OUT017,2229.8427360508276
FDK52,OUT017,3616.3018051375816
FDN60,OUT049,2580.048899941935
FDM09,OUT019,851.279544702947
FDP46,OUT049,1561.262841573994
FDB50,OUT019,-590.7697772682768
NCQ29,OUT049,4054.2077072296834
FDP16,OUT027,5228.842042373841
FDX33,OUT018,2306.17442513838
FDP07,OUT010,1215.198636327392
FDN22,OUT046,3888.0028570872255
FDF39,OUT049,4204.0341112753495
FDS21,OUT017,1215.9423404871904
NCM42,OUT013,1770.6012324997007
FDK50,OUT019,738.2699167413233
DRF13,OUT027,3748.296737337776
FDH35,OUT018,2325.0348626517607
FDP60,OUT018,1372.1916114925268
DRJ49,OUT027,3505.497408860835
NCT42,OUT019,486.44410992742667
FDE38,OUT049,2757.4545559138714
FDI04,OUT049,3243.707075548028
NCH54,OUT045,2405.1383493662684
FDT56,OUT049,1157.5123509982636
DRD15,OUT018,3316.5187687198704
FDV58,OUT013,3089.192891306118
FDP21,OUT049,3091.9930125054416
FDH05,OUT013,3675.6561438190724
FDR10,OUT027,3997.771012303053
NCP06,OUT045,2289.685523786423
FDF33,OUT049,1858.4747936331444
DRK37,OUT013,2987.450139540918
DRH49,OUT045,1342.7329128981294
FDT58,OUT013,2671.246226664097
FDD41,OUT018,1476.3242494869703
FDP40,OUT018,1585.790787678831
FDM51,OUT027,3145.320142408742
FDO45,OUT010,-380.90879844832455
FDW33,OUT010,-159.26420404848776
FDY24,OUT045,967.8359218682455
FDB10,OUT010,1801.1402101379151
FDM40,OUT035,2369.3445584729407
NCI06,OUT017,2918.658730629527
FDW12,OUT019,478.6811891457154
FDX48,OUT027,3929.009188267376
NCW05,OUT027,3111.020098338153
FDX27,OUT017,1691.219038097742
DRM37,OUT045,2997.821126908064
FDA38,OUT045,3694.1996104736195
FDR36,OUT046,770.7701080923847
FDZ45,OUT046,3099.632278461389
FDG05,OUT017,2642.22325738822
FDK28,OUT013,4029.102492651051
FDV47,OUT045,1371.7312864326689
FDN21,OUT045,2470.4588073723844
FDP20,OUT027,3475.8808434431394
FDI35,OUT045,2799.7411661913993
DRY23,OUT013,837.8919221012095
FDA56,OUT017,2102.3368293221897
FDB09,OUT013,2023.315121838175
NCO26,OUT027,3288.919870865123
FDQ49,OUT018,2263.122497332786
FDI52,OUT027,3383.3255155378574
FDZ44,OUT027,3334.4074983754335
FDZ09,OUT018,2315.2626602226073
FDY03,OUT049,1974.2820732618736
NCG42,OUT017,2163.8075740478253
DRI13,OUT027,4805.082293689636
FDQ32,OUT013,2103.26946228671
FDW16,OUT035,1699.2331556903002
FDU27,OUT046,851.972464973993
FDR28,OUT010,758.5259145712629
FDQ49,OUT010,679.148391433327
FDS37,OUT046,1890.1800913673023
FDW26,OUT018,3187.846230722682
FDX12,OUT018,3521.244175239758
NCP06,OUT013,2406.649973065245
FDW45,OUT010,448.14758033280157
NCN30,OUT049,1651.0751903931616
FDN24,OUT049,1032.1772266358803
NCL41,OUT027,2049.5797939999175
FDR02,OUT019,-57.630181766792276
FDD09,OUT010,988.6301855156115
FDS33,OUT010,-352.9363910720781
FDU22,OUT045,1860.529795471216
FDI53,OUT013,2619.397570500238
DRH01,OUT049,2828.110581550466
FDX32,OUT013,2341.5740720645554
NCP30,OUT018,465.3457650417451
FDB60,OUT045,3015.662397280395
FDB14,OUT049,1671.6555361549965
NCP02,OUT035,1143.6877179047392
FDJ10,OUT017,2361.0800077483364
FDG34,OUT046,1857.7543597875458
NCB18,OUT017,1540.2994556733531
FDM16,OUT049,1417.1380760570034
FDW25,OUT018,1155.3753926686604
FDB35,OUT010,-324.46961474511045
DRN11,OUT013,2258.5550865055475
FDF41,OUT019,1927.8205382575018
FDH16,OUT045,1410.551509242872
NCQ50,OUT018,3024.263620464013
DRH23,OUT018,677.9689905724957
DRJ37,OUT013,2423.112976588138
DRJ24,OUT027,4278.479367447502
FDY16,OUT035,3049.7413910488685
FDQ27,OUT045,1707.9886227587026
FDZ33,OUT045,2285.6124168646716
FDF29,OUT045,2100.6205822655206
FDA08,OUT049,2726.975413008934
FDG31,OUT046,1145.349970393884
FDE34,OUT019,1050.8789847564026
NCR30,OUT027,2645.4911729387104
FDV33,OUT035,4183.158313301308
DRZ24,OUT018,1677.5832032320102
NCL54,OUT035,2838.099843354874
FDR12,OUT049,2877.572239791306
NCC54,OUT046,3696.073064946414
DRN59,OUT013,873.8688969983675
FDX50,OUT019,-79.00963457243441
FDV31,OUT027,4212.580428308524
NCA29,OUT027,4128.586036285039
FDW60,OUT049,2944.018910261587
FDX08,OUT017,2980.2081846367523
DRD49,OUT013,3636.8733103697077
FDD33,OUT046,3565.7006058962916
FDW35,OUT013,842.928656151359
FDJ36,OUT017,1803.5286526725756
FDV51,OUT035,2779.3539878521747
FDW36,OUT046,1736.3192082508867
FDH35,OUT046,2603.5549249081273
NCS30,OUT027,3484.7215281793733
FDN49,OUT017,845.4862110883677
FDL08,OUT018,3547.0972733053295
FDI09,OUT013,3767.365630225847
FDP19,OUT018,1774.784175697985
FDU21,OUT010,-1194.2346949768314
NCP41,OUT045,1680.6925111070248
FDY10,OUT013,1869.0705775607523
FDP12,OUT018,482.7779736550785
NCN26,OUT049,1967.7561249231783
FDK44,OUT013,2758.9254357828986
FDC28,OUT049,1885.7049484414651
FDJ41,OUT027,5499.6832358924585
NCT29,OUT035,2104.7899975686987
NCH42,OUT019,1664.9639692191715
FDU60,OUT018,2411.8747488274157
FDS02,OUT045,2972.2405349665974
FDC51,OUT046,2040.3093107065247
FDU03,OUT013,2930.734142676968
FDX39,OUT045,3281.38668653845
NCY05,OUT010,-1197.8118414707242
NCL06,OUT027,5403.226735702475
FDD32,OUT035,1552.064460891597
NCN41,OUT045,1891.2141154510111
NCX53,OUT049,2346.3966465194853
FDU57,OUT019,537.7488370553164
FDQ23,OUT046,1713.7991988124586
FDQ52,OUT045,3766.676781421843
FDC14,OUT045,742.2170485614614
FDY09,OUT035,2936.676440841101
FDQ28,OUT045,2458.456432644906
FDV25,OUT046,3439.6423518919037
FDJ07,OUT035,2045.937083734535
DRB25,OUT049,1808.136135323546
FDK52,OUT019,1622.8340165436546
FDY52,OUT027,2541.078396633916
FDB28,OUT046,3078.1813710956153
FDT36,OUT035,821.7334817749216
FDV25,OUT017,3562.4008970784307
NCN07,OUT027,3498.323554801118
FDC57,OUT017,3167.1449426452696
FDQ03,OUT018,3438.1202409419548
FDU23,OUT017,2753.9281159880325
NCX41,OUT035,3439.225769912715
NCD06,OUT035,953.5423847823305
FDW08,OUT045,1649.5177089393574
NCU29,OUT017,2397.925101350938
NCE06,OUT013,2544.5110483860544
FDV52,OUT010,32.74709712293608
FDB02,OUT017,2933.5274112861944
NCR18,OUT045,720.2273354900994
FDK16,OUT049,1687.4992915732912
NCQ29,OUT010,2061.6912896998056
FDZ01,OUT019,-97.51461664908996
FDW27,OUT035,2641.5428468541904
FDD17,OUT018,3434.1813882802217
FDW39,OUT013,2866.1228393809665
DRH59,OUT045,1152.1780513183792
FDS52,OUT013,1726.3292322823402
FDU40,OUT027,4486.894307939636
NCF54,OUT013,2743.912824318715
FDH46,OUT045,1673.4337802145064
NCP14,OUT049,1754.2462924008046
FDH50,OUT049,3071.2752264073924
DRF15,OUT010,548.5861590692947
FDV27,OUT027,2929.600358111079
NCJ06,OUT049,2023.0789829445132
FDN02,OUT018,2935.5656206092244
FDQ51,OUT049,1001.632702096462
FDQ07,OUT017,3593.227462881013
FDS45,OUT049,1877.7883110473063
NCJ06,OUT045,1872.9725928619273
FDD36,OUT035,2056.1242124642777
FDY25,OUT045,2815.4741147090485
FDU52,OUT046,2453.5148024730465
DRK47,OUT017,3602.029194610098
NCL30,OUT017,2139.160727717286
