Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDT57,OUT018,3588.6164462201195
FDV24,OUT046,2445.4716064986005
FDI50,OUT019,824.3983642528561
FDS09,OUT035,868.4224922931355
NCC31,OUT027,4020.8782745998856
FDQ07,OUT019,420.5018414087265
FDC22,OUT017,3702.7296198426575
FDZ56,OUT046,2971.1351608506475
FDZ40,OUT019,131.7085774272263
FDS46,OUT027,3209.148822444247
DRD24,OUT045,2131.0359985064347
FDV45,OUT017,2964.0940272853886
FDL26,OUT045,2660.0796601609272
FDA56,OUT018,1852.1574260611828
FDN27,OUT046,1704.4096371481198
FDM20,OUT049,4489.817602045519
FDO16,OUT017,1488.3116396257656
FDL03,OUT035,2668.9610155451746
FDE58,OUT046,1884.3148409077778
FDI02,OUT027,3199.6055371602074
NCC55,OUT019,20.89736320483673
FDR03,OUT018,3365.3519515531652
FDB14,OUT017,1513.3129569765208
FDR45,OUT013,4332.805605702912
NCN07,OUT017,2151.781458931501
FDM51,OUT019,254.00051795092375
FDT52,OUT027,5795.9999873865245
FDL26,OUT046,2615.422127741322
NCZ42,OUT046,4117.550939439157
DRI47,OUT019,568.6835302253493
FDW40,OUT013,2505.3383074094604
FDN34,OUT046,3410.4857766364553
FDS01,OUT035,2753.7717432349114
NCG55,OUT045,1969.2568986118085
FDC11,OUT035,1250.410843335616
FDX35,OUT018,3389.542927735472
NCB06,OUT046,2700.1810217589477
FDR09,OUT019,733.5706382604781
FDC53,OUT017,1324.344760411809
FDY45,OUT013,4448.80061503277
FDA22,OUT010,375.4243439654527
FDE02,OUT035,1604.9588764375876
FDW21,OUT045,1747.7372982830525
FDV34,OUT046,1241.5100848591053
FDS59,OUT049,1768.841218575544
NCW17,OUT017,2424.5937783974136
NCK54,OUT046,1936.3168492388209
FDG17,OUT019,557.9792013725336
FDG35,OUT017,3215.8902092352687
FDD08,OUT010,219.1009440020048
NCO07,OUT017,3643.6631399873086
FDJ10,OUT010,191.00029205909325
FDW36,OUT017,1430.744981292692
FDW21,OUT010,286.79199632539456
FDY19,OUT017,2068.6950927250728
DRE03,OUT013,830.2054200211104
NCC55,OUT049,516.2652177507526
FDH52,OUT010,79.40019119960927
FDO09,OUT017,4040.197167913882
FDU43,OUT045,3977.208781765982
FDX09,OUT010,304.20683707174527
FDH40,OUT019,275.3952908429322
FDW58,OUT017,1503.8043013954511
FDC47,OUT017,4120.981285557062
NCR41,OUT035,1559.200814651463
DRG49,OUT035,4164.724164398822
FDC52,OUT027,3904.451405757156
FDY13,OUT046,1322.7345314199254
FDY35,OUT013,695.577172159938
FDI35,OUT017,3810.42780728728
NCU18,OUT049,2281.099349572227
FDY33,OUT018,2513.866275765858
FDC15,OUT027,3903.7939722875235
FDU01,OUT049,3082.3967942302
NCU42,OUT046,3328.587402670841
NCV29,OUT018,2836.3779752134606
NCY30,OUT017,3140.0914280872144
FDQ46,OUT049,2036.4276761069898
FDG58,OUT027,3580.6332877973623
FDK33,OUT017,3445.879720358115
NCD07,OUT045,1531.5124123256128
NCX29,OUT027,3989.6011763113133
NCT42,OUT013,2106.996635271178
DRN59,OUT035,645.0576228419468
FDI44,OUT035,1201.8805435127997
FDA45,OUT049,2468.0506988500433
FDP31,OUT045,930.5254367584572
FDY01,OUT046,1947.795399319088
FDT09,OUT018,1889.35363431831
DRH03,OUT027,2602.3336645513104
FDA36,OUT018,2348.1083969902666
NCF31,OUT017,2226.7272031220496
FDG14,OUT049,2405.892572132549
FDG28,OUT027,5583.575244258124
FDU14,OUT049,4217.09318505602
FDY47,OUT019,287.62127453340395
FDI56,OUT049,1421.1236028059468
DRD01,OUT013,914.1624574938272
FDM22,OUT046,976.9330536299046
FDH33,OUT013,717.4111860156378
DRZ24,OUT013,2130.6122756892864
NCQ38,OUT046,1618.9013262600063
FDO16,OUT027,2444.3683130098066
FDU07,OUT027,3836.9889010165734
NCB07,OUT013,2903.6533491906016
FDU48,OUT045,1867.5785170955553
NCM43,OUT045,2973.0897245744713
FDR31,OUT010,473.73206465289104
DRK49,OUT018,531.7559559175645
NCI30,OUT010,683.9604247790325
DRD60,OUT017,3215.642136731483
NCG19,OUT046,3709.156504389874
FDH12,OUT035,1699.4700806960218
FDM32,OUT035,1412.06554824107
FDM27,OUT035,2741.3679964726125
NCU53,OUT027,4583.472212162023
NCQ18,OUT046,1544.9566676343118
FDS10,OUT013,2530.487787696932
FDB33,OUT027,4285.192124914318
FDI12,OUT013,1452.7282158112082
NCW42,OUT013,3958.1658795346393
NCC06,OUT018,2038.3446003234742
FDW02,OUT017,2132.2947576585734
NCD43,OUT017,1571.4929961886312
FDM57,OUT018,1033.4319127893102
FDA58,OUT017,3326.807455850965
FDK56,OUT046,3344.4429320976983
FDP52,OUT045,3926.4077927637413
FDW20,OUT018,1800.8127085224046
FDS52,OUT049,1612.0382326945237
NCT29,OUT018,1537.9648397521887
NCL54,OUT013,2912.6362348515736
FDC05,OUT045,2943.5398441751026
FDF34,OUT035,2745.7785133624175
FDP03,OUT027,3241.9932637382503
FDD32,OUT010,184.0022307329011
FDZ10,OUT045,2530.294077344207
FDZ40,OUT035,745.2341298694852
FDD51,OUT018,584.4157329053863
NCY30,OUT019,493.0617273172503
FDP58,OUT017,3020.7442048408675
FDV49,OUT017,4131.618807487344
FDY24,OUT019,120.53070915279088
NCO55,OUT017,1749.679715439676
FDR13,OUT017,1844.9074426989666
FDS51,OUT017,978.0178161281711
FDP26,OUT045,1714.789815458512
NCB54,OUT027,3266.564123857705
FDF32,OUT017,2975.561464664847
FDN31,OUT018,2535.9832757007475
DRM48,OUT017,554.9062192739809
FDN20,OUT049,3001.4927342366054
DRL01,OUT046,3817.8474686783456
FDV56,OUT049,1565.9946065675515
DRH13,OUT027,2709.055717262276
FDA03,OUT017,2483.2533334128957
FDF47,OUT027,5657.569896485115
FDX32,OUT046,2744.5388246581156
FDX57,OUT049,1643.9577315989272
NCA30,OUT045,3028.1249636652988
FDO49,OUT013,745.6915996796523
FDL04,OUT019,235.44485207913732
DRM48,OUT035,540.0952676145687
FDR16,OUT013,3559.817978884428
NCC19,OUT018,3395.702751974891
NCE42,OUT045,4126.871267292472
FDY24,OUT017,919.7484549781129
FDH19,OUT049,2530.6284424053506
FDJ46,OUT013,2791.9658468780294
FDN45,OUT010,509.16492801152395
FDY08,OUT035,2196.9954600410515
FDZ37,OUT035,1400.5951681009396
NCT30,OUT045,954.1672676760417
DRY23,OUT018,537.7994360480704
NCZ30,OUT018,1881.958159127892
FDC44,OUT018,1694.7039066139075
FDB45,OUT035,1445.9898218236863
FDY04,OUT013,2643.3860444961592
FDM27,OUT046,3164.0375767019004
FDZ43,OUT017,3947.3401953155344
FDT39,OUT019,143.6134384032043
NCC06,OUT019,414.5662737826719
FDL15,OUT027,4010.4931257833
FDL57,OUT017,4525.070894882373
FDU08,OUT046,1549.6185739386683
FDK40,OUT017,4094.8426571162113
FDQ12,OUT010,942.6478054369239
FDS48,OUT017,2541.4598300013567
FDP09,OUT045,4045.1334119287303
FDW21,OUT049,1589.8015591590395
FDY25,OUT035,3371.3225493028517
DRE13,OUT017,1476.7811056534124
FDV43,OUT019,43.85925624814175
FDD22,OUT045,1784.3543069229474
FDM46,OUT019,244.92930346414983
NCO30,OUT010,471.33139969713926
FDM25,OUT046,2807.5397209071
NCN41,OUT049,2018.6350551561245
FDU24,OUT045,1612.7786929741467
FDZ50,OUT046,3375.14092323836
FDP45,OUT013,3752.787948144778
NCM54,OUT045,2141.53590536258
FDW10,OUT019,198.636123551908
FDP20,OUT017,1981.7648215118868
FDK32,OUT046,2657.1049661139614
FDN52,OUT049,1387.9620050074934
FDM58,OUT045,2008.3070073068857
FDZ46,OUT027,3055.8311983857225
NCA18,OUT018,1382.6738159719805
FDD35,OUT046,2204.353370114309
NCK31,OUT035,768.8158525958303
FDI40,OUT027,2797.455234146776
FDT50,OUT019,244.92930346414983
NCT06,OUT046,2662.5891604777594
FDT31,OUT035,2608.0960979119154
FDT45,OUT049,780.4538809220577
FDT13,OUT045,3406.134487202266
FDO50,OUT045,1360.8996758137937
NCU18,OUT010,231.5493964385795
NCR54,OUT049,2999.0598548638354
NCO18,OUT018,2433.524805372726
FDU09,OUT045,855.3876434752042
FDT13,OUT018,2568.7615469226266
FDE09,OUT046,1812.537128571268
NCK53,OUT019,204.36623546852138
FDG45,OUT049,3814.574141948444
DRH15,OUT035,620.3506305503765
FDO21,OUT019,383.3699773789533
FDD14,OUT027,5302.254763189973
FDC09,OUT046,1690.7608898318845
FDH45,OUT027,1262.4929733450022
FDV32,OUT046,1187.0700206845788
FDG12,OUT035,1811.4478802471467
FDS32,OUT013,2053.024515694691
NCL55,OUT018,3629.3877663793783
DRE01,OUT035,3950.4700251410177
DRE15,OUT049,1266.288795746011
NCL42,OUT045,4142.0768502297815
FDP31,OUT013,930.5254367584572
FDN33,OUT018,1217.788207969192
FDZ59,OUT046,2439.827028869651
FDE45,OUT010,414.4560473243923
FDJ07,OUT013,1859.464708027506
FDQ45,OUT018,2935.4384152639636
FDM33,OUT027,5231.872258702202
FDO15,OUT010,98.08914512568569
FDM46,OUT013,1522.6616284159443
FDR03,OUT045,3732.8117844747085
FDY49,OUT018,2588.713385959703
FDQ60,OUT045,1885.7470582183712
FDW10,OUT049,2921.0004943268027
FDO51,OUT049,686.6093261324945
FDJ40,OUT018,1360.3639354439529
FDS20,OUT018,2710.65462397374
FDU45,OUT013,1994.4600037145246
FDV02,OUT035,2726.026955814209
FDN09,OUT046,4117.120266416157
NCM55,OUT027,5006.9891613953905
FDN23,OUT018,2202.692781564925
FDY31,OUT010,353.8593875273555
FDW03,OUT010,485.6735642644405
FDD14,OUT046,2883.061786816673
FDV23,OUT017,2051.4378871791996
DRI03,OUT045,2847.4871939090262
FDN13,OUT035,1372.2893778241305
FDF45,OUT027,1437.5239993948485
FDU46,OUT035,1409.3866095355384
FDB57,OUT049,3851.547234558141
FDV12,OUT049,1632.7370028025819
FDQ58,OUT013,2214.15351508904
NCA18,OUT017,1461.8618160542715
FDH52,OUT049,966.6411906640468
FDM24,OUT018,2097.9416088598987
NCP43,OUT027,4737.425905912409
NCO18,OUT019,389.392263392245
FDM32,OUT017,1324.3345377056942
NCL07,OUT017,490.6113191314961
FDK03,OUT013,4181.464337901668
FDP59,OUT017,1413.0257321436297
FDQ24,OUT049,4229.816652984979
FDQ16,OUT018,1400.5933224081728
FDU44,OUT013,2560.8329618002635
FDH28,OUT010,72.85729651687943
FDV28,OUT019,67.65595616383945
FDM22,OUT045,956.4210374635784
FDR56,OUT046,3211.1122989802684
FDV39,OUT049,2831.0573307073173
FDU37,OUT019,165.44914254308532
FDQ11,OUT010,349.3510501172889
FDX02,OUT045,3902.964176419234
NCS42,OUT018,1100.7549846867646
FDY57,OUT027,2803.665155733989
FDB21,OUT049,3880.406826096716
FDE28,OUT017,3826.69123715383
FDQ55,OUT017,2148.500628934281
FDA48,OUT049,3763.5563653570475
FDZ19,OUT045,2636.981095613106
NCC43,OUT045,3608.878679631522
NCV18,OUT046,1613.191176743873
NCA42,OUT018,2445.41391776301
FDY45,OUT046,4095.4615050255484
NCC30,OUT045,2467.5836649245084
FDM57,OUT013,1320.7009841202232
FDL09,OUT010,336.14873591963163
FDB09,OUT027,3069.425145410005
FDT44,OUT035,1766.3547897743406
NCT06,OUT027,4292.674830987132
FDX26,OUT049,3513.2491357925164
FDK32,OUT013,2632.946910861044
DRA12,OUT046,2438.029007263977
FDO46,OUT010,451.47543524831445
FDE52,OUT013,1414.59999409307
NCH42,OUT045,4332.660134873623
FDV08,OUT035,693.2145942061921
FDB47,OUT018,3188.851014454064
FDC28,OUT010,323.455239738394
FDD22,OUT046,1902.8110086625593
FDS07,OUT027,3179.7586541742207
DRI13,OUT045,3796.161402129649
FDG32,OUT018,3036.934800456868
FDU14,OUT017,4217.09318505602
FDD28,OUT019,195.44071834979871
NCP41,OUT017,1608.4356961694946
FDS08,OUT049,2361.034867336503
FDX47,OUT045,2390.1232569187464
FDC53,OUT019,121.92712458680857
FDQ19,OUT035,3763.2378573359524
FDL14,OUT045,2193.1374629016036
FDM33,OUT019,929.5579296326088
FDA51,OUT045,2016.2211445012551
FDZ27,OUT018,559.6641923900174
FDT04,OUT046,556.2890541047033
DRC13,OUT049,1888.6059015882665
FDR16,OUT027,5070.444620553391
FDQ03,OUT027,5489.735913745007
FDE38,OUT035,2730.3700312844585
DRH23,OUT027,1486.793863606159
FDT11,OUT019,242.17598641225905
FDD09,OUT035,3224.9843605421615
FDR40,OUT045,1437.2612436180625
FDX07,OUT017,3300.957968704164
FDR07,OUT035,1434.7750284512085
FDA51,OUT017,2016.2211445012551
FDT59,OUT019,812.8100815264686
FDF20,OUT017,2772.4356729842707
FDR13,OUT045,1912.7588099859322
FDY26,OUT049,4022.9665768171685
FDW04,OUT017,1754.2401645270713
FDK52,OUT017,3954.6668919996678
FDN60,OUT049,2914.8290015396383
FDM09,OUT019,375.27084266914244
FDP46,OUT049,1336.3473439030722
FDB50,OUT019,186.50098662645487
NCQ29,OUT049,3906.2635387180567
FDP16,OUT027,6289.778975089761
FDX33,OUT018,2224.573711979677
FDP07,OUT010,497.59103145733354
FDN22,OUT046,3956.765308157487
FDF39,OUT049,4017.253539694845
FDS21,OUT017,1027.0549961495824
NCM42,OUT013,1707.484822213525
FDK50,OUT019,394.4514351767049
DRF13,OUT027,3588.7177971679594
FDH35,OUT018,2042.78847009329
FDP60,OUT018,1158.86200416668
DRJ49,OUT027,3253.8220548641425
NCT42,OUT019,276.49202143950015
FDE38,OUT049,2730.3700312844585
FDI04,OUT049,3140.1397635479416
NCH54,OUT045,2779.764891447004
FDT56,OUT049,1040.7516319641672
DRD15,OUT018,3055.818299507569
FDV58,OUT013,2760.431622616909
FDP21,OUT049,3534.585483678835
FDH05,OUT013,3600.1969260214173
FDR10,OUT027,4361.534392218625
NCP06,OUT045,2303.985602453665
FDF33,OUT049,1696.2242744185908
DRK37,OUT013,2963.009436583759
DRH49,OUT045,1395.306307761972
FDT58,OUT013,2296.498107541578
FDD41,OUT018,1575.491677425198
FDP40,OUT018,1761.890421291835
FDM51,OUT027,2694.540216444181
FDO45,OUT010,95.04855743404397
FDW33,OUT010,264.42856840485837
FDY24,OUT045,915.8906411023788
FDB10,OUT010,338.78394957579667
FDM40,OUT035,2263.3647773040493
NCI06,OUT017,3317.3002027143975
FDW12,OUT019,441.2994728798299
FDX48,OUT027,4172.132580100534
NCW05,OUT027,2831.332287606976
FDX27,OUT017,1503.6672263588598
DRM37,OUT045,3420.718003959842
FDA38,OUT045,4150.942289451362
FDR36,OUT046,702.1849431260977
FDZ45,OUT046,3092.7414241962865
FDG05,OUT017,2455.294721168475
FDK28,OUT013,4555.101831346577
FDV47,OUT045,1289.1057774588692
FDN21,OUT045,2291.1408640590284
FDP20,OUT027,3283.5970192047816
FDI35,OUT045,3810.42780728728
DRY23,OUT013,647.4589068533197
FDA56,OUT017,2124.5051285518266
FDB09,OUT013,1798.5337405984003
NCO26,OUT027,3026.0904985694738
FDQ49,OUT018,2280.642961447496
FDI52,OUT027,3233.9422012070613
FDZ44,OUT027,3040.4285393033374
FDZ09,OUT018,2269.829663325365
FDY03,OUT049,1678.172394536413
NCG42,OUT017,2234.8935249561423
DRI13,OUT027,5349.807858894562
FDQ32,OUT013,2091.2561548285635
FDW16,OUT035,1441.323757170016
FDU27,OUT046,753.9268105042488
FDR28,OUT010,483.24389679016275
FDQ49,OUT010,572.0236713754404
FDS37,OUT046,1822.246831496979
FDW26,OUT018,2857.1273896552552
FDX12,OUT018,3638.554604554253
NCP06,OUT013,2312.3942359433913
FDW45,OUT010,396.20376631461795
NCN30,OUT049,1539.25901829615
FDN24,OUT049,863.5386354161687
NCL41,OUT027,1032.1180766201026
FDR02,OUT019,193.43827418802493
FDD09,OUT010,608.9087666438976
FDS33,OUT010,129.7295129853354
FDU22,OUT045,2067.3436689094483
FDI53,OUT013,2411.6000436376667
DRH01,OUT049,2756.31047879079
FDX32,OUT013,2426.892334755834
NCP30,OUT018,480.64862156257226
FDB60,OUT045,3025.4152751916763
FDB14,OUT049,1513.3129569765208
NCP02,OUT035,749.7677935786788
FDJ10,OUT017,2073.95346539275
FDG34,OUT046,1695.9311249545435
NCB18,OUT017,1383.929252304009
FDM16,OUT049,1210.8832249028812
FDW25,OUT018,1427.1589609530458
FDB35,OUT010,280.6856481897878
DRN11,OUT013,2302.1600962596463
FDF41,OUT019,567.9881723835962
FDH16,OUT045,1365.114428765677
NCQ50,OUT018,3352.69703367507
DRH23,OUT018,861.6735916206898
DRJ37,OUT013,2426.433171207185
DRJ24,OUT027,5045.375323450441
FDY16,OUT035,3101.3290929596883
FDQ27,OUT045,1966.4406651250345
FDZ33,OUT045,2397.379602811854
FDF29,OUT045,2304.0832777370942
FDA08,OUT049,2359.1466260389475
FDG31,OUT046,1092.4505281383088
FDE34,OUT019,643.038669101169
NCR30,OUT027,1787.3303303163111
FDV33,OUT035,3965.3286494521362
DRZ24,OUT018,1756.3690016582552
NCL54,OUT035,2853.6547433271517
FDR12,OUT049,2911.3477728725766
NCC54,OUT046,3913.191977265894
DRN59,OUT013,841.6920385774138
FDX50,OUT019,322.97146462919926
FDV31,OUT027,4667.615781162559
NCA29,OUT027,4819.307591629984
FDW60,OUT049,2923.8052046291905
FDX08,OUT017,3614.377032124525
DRD49,OUT013,3717.339939058529
FDD33,OUT046,3862.687397427453
FDW35,OUT013,706.5028114857088
FDJ36,OUT017,1729.3037536894085
FDV51,OUT035,2593.787828961362
FDW36,OUT046,1411.9383112231326
FDH35,OUT046,2223.5093265876435
NCS30,OUT027,3117.137590473615
FDN49,OUT017,520.829686663719
FDL08,OUT018,3108.753925602046
FDI09,OUT013,3787.8295182504044
FDP19,OUT018,1928.6592106000123
FDU21,OUT010,70.89349582061654
NCP41,OUT045,1608.4356961694946
FDY10,OUT013,1957.4704802732376
FDP12,OUT018,434.1637723785515
NCN26,OUT049,1898.3866678949814
FDK44,OUT013,2403.2483215460143
FDC28,OUT049,1492.742236415699
FDJ41,OUT027,5982.158297827413
NCT29,OUT035,1793.7599649667625
NCH42,OUT019,575.5379807380456
FDU60,OUT018,2615.0008268592587
FDS02,OUT045,3453.9880764593095
FDC51,OUT046,2053.8113481482924
FDU03,OUT013,3156.6881862090063
FDX39,OUT045,4069.0224779402342
NCY05,OUT010,74.14867706053094
NCL06,OUT027,5979.953374257078
FDD32,OUT035,1328.458392975622
NCN41,OUT045,2018.6350551561245
NCX53,OUT049,2460.757960158988
FDU57,OUT019,349.35464213161254
FDQ23,OUT046,1758.1328368226007
FDQ52,OUT045,4588.85028933573
FDC14,OUT045,681.4909596617175
FDY09,OUT035,2880.140022450224
FDQ28,OUT045,2723.280644339842
FDV25,OUT046,4408.087965751922
FDJ07,OUT035,1863.1308244824736
DRB25,OUT049,1691.2304988022286
FDK52,OUT019,669.8999416763139
FDY52,OUT027,1568.0554554282514
FDB28,OUT046,2735.1436574560153
FDT36,OUT035,549.0811756457035
FDV25,OUT017,4360.125139726761
NCN07,OUT027,3340.5099504638806
FDC57,OUT017,3321.7674760018076
FDQ03,OUT018,3118.7505791456724
FDU23,OUT017,3298.9162188760274
NCX41,OUT035,3562.9855340587455
NCD06,OUT035,814.0423554056823
FDW08,OUT045,1705.8001489374105
NCU29,OUT017,2636.4472245268976
NCE06,OUT013,2171.313165139526
FDV52,OUT010,207.85340174895006
FDB02,OUT017,2923.8949290403807
NCR18,OUT045,637.8003274047115
FDK16,OUT049,1577.046541402764
NCQ29,OUT010,737.1163188276222
FDZ01,OUT019,122.48368214773039
FDW27,OUT035,2153.5515320478444
FDD17,OUT018,3324.1050513463197
FDW39,OUT013,2743.7581067757906
DRH59,OUT045,1152.1001980750964
FDS52,OUT013,1648.8416583881708
FDU40,OUT027,5634.612705720785
NCF54,OUT013,2567.8631477589447
FDH46,OUT045,1783.5319555513638
NCP14,OUT049,1829.5023182721302
FDH50,OUT049,3369.89622730896
DRF15,OUT010,140.03582777533146
FDV27,OUT027,2314.594774946474
NCJ06,OUT049,2132.7728202560434
FDN02,OUT018,3268.5427647111974
FDQ51,OUT049,719.616753348431
FDQ07,OUT017,3984.741061013341
FDS45,OUT049,1836.684423918779
NCJ06,OUT045,2159.091673157892
FDD36,OUT035,2044.4251366288315
FDY25,OUT045,3681.0332854298854
FDU52,OUT046,2427.0629907441335
DRK47,OUT017,3975.666683065156
NCL30,OUT017,2090.558968539948
FDN22,OUT035,3743.6129703127326
NCF30,OUT027,3152.0116035870433
FDK03,OUT035,4532.371959220393
FDT45,OUT017,793.7752669296957
NCC54,OUT027,5782.267767581182
