Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDS46,OUT027,3379.1139053291854
DRD24,OUT045,2185.68904897816
FDV45,OUT017,3093.3655487303467
FDL26,OUT045,2425.503316421071
FDA56,OUT018,1724.2446177294296
FDN27,OUT046,1918.6755349864682
FDM20,OUT049,3953.556919421848
FDO16,OUT017,1453.9839052711973
FDL03,OUT035,3273.4392041411393
FDE58,OUT046,1897.7769071276489
FDI02,OUT027,3268.7285682345864
NCC55,OUT019,-1242.663079603075
FDR03,OUT018,3040.350704277138
FDB14,OUT017,1620.612915979835
FDR45,OUT013,3838.8271662822362
NCN07,OUT017,2161.3412393244635
FDM51,OUT019,-192.4532868750157
FDT52,OUT027,5338.033518737956
FDL26,OUT046,2470.251393188849
NCZ42,OUT046,3775.1544853091254
DRI47,OUT019,431.32793761554217
FDW40,OUT013,2312.4991162864826
FDN34,OUT046,2752.529642478916
FDS01,OUT035,2973.6887926701993
NCG55,OUT045,1801.2602266837275
FDC11,OUT035,1537.7650182473951
FDX35,OUT018,3343.29622289692
NCB06,OUT046,2543.3927685369536
FDR09,OUT019,2192.5722193562606
FDC53,OUT017,1673.8965696114528
FDY45,OUT013,4066.916863585783
FDA22,OUT010,770.2040398143627
FDE02,OUT035,1664.073177439029
FDW21,OUT045,1624.6718012359206
FDV34,OUT046,1269.7945154449317
FDS59,OUT049,1884.0326947381645
NCW17,OUT017,2131.6711259977956
NCK54,OUT046,1886.8182937354177
FDG17,OUT019,2001.7147633645907
FDG35,OUT017,2889.487284359043
FDD08,OUT010,-1234.2109297299348
NCO07,OUT017,3422.771828549464
FDJ10,OUT010,382.0630777172355
FDW36,OUT017,1773.3144636460183
FDW21,OUT010,-207.8072537246901
FDY19,OUT017,1993.3304776962445
DRE03,OUT013,824.4847634315398
NCC55,OUT049,726.7394178855876
FDH52,OUT010,-803.5777536344743
FDO09,OUT017,4279.541740928771
FDU43,OUT045,3758.9873998672983
FDX09,OUT010,878.3837080425815
FDH40,OUT019,-509.61693505183644
FDW58,OUT017,1790.6653940686472
FDC47,OUT017,3666.734259032496
NCR41,OUT035,1654.6586584744923
DRG49,OUT035,3975.8518391937287
FDC52,OUT027,3912.5347987412943
FDY13,OUT046,1245.592712864424
FDY35,OUT013,828.6281153838619
FDI35,OUT017,2979.772718190642
NCU18,OUT049,2327.2066731402583
FDY33,OUT018,2288.557689465988
FDC15,OUT027,3921.0802807786586
FDU01,OUT049,3091.1715370866214
NCU42,OUT046,2699.248122622892
NCV29,OUT018,2547.612936046029
NCY30,OUT017,2981.636561853663
FDQ46,OUT049,1882.040611284271
FDG58,OUT027,3918.611754761617
FDK33,OUT017,3474.1141860535026
NCD07,OUT045,1788.8347250212398
NCX29,OUT027,3718.6852996287607
NCT42,OUT013,2387.261792204482
DRN59,OUT035,898.233506203858
FDI44,OUT035,1417.299506807129
FDA45,OUT049,2893.487025291137
FDP31,OUT045,1045.9593156110727
FDY01,OUT046,1877.8096597927524
FDT09,OUT018,1909.8829614051533
DRH03,OUT027,2975.60740296939
FDA36,OUT018,2710.3505613627967
NCF31,OUT017,2519.158089148111
FDG14,OUT049,2535.0157273273635
FDG28,OUT027,5346.908519077216
FDU14,OUT049,4034.3354124458992
FDY47,OUT019,243.16036284238294
FDI56,OUT049,1547.824707991857
DRD01,OUT013,996.4646512093319
FDM22,OUT046,982.243391989996
FDH33,OUT013,742.1601188917026
DRZ24,OUT013,1916.503547030896
NCQ38,OUT046,1704.8731677314765
FDO16,OUT027,2819.5558988090224
FDU07,OUT027,3819.1189306127344
NCB07,OUT013,3090.25216671988
FDU48,OUT045,2063.092560846072
NCM43,OUT045,2562.782557015179
FDR31,OUT010,445.1991052784074
DRK49,OUT018,435.43349640709647
NCI30,OUT010,1940.7904736609348
DRD60,OUT017,2957.076319147438
NCG19,OUT046,3689.2868059642624
FDH12,OUT035,1823.1743160442627
FDM32,OUT035,1631.0314020452852
FDM27,OUT035,2632.1522901591943
NCU53,OUT027,4069.5204505548327
NCQ18,OUT046,1583.7393399459693
FDS10,OUT013,2880.8234927492103
FDB33,OUT027,3956.0276596194108
FDI12,OUT013,1457.5112062509406
NCW42,OUT013,3511.5120265301885
NCC06,OUT018,1787.547557133702
FDW02,OUT017,2150.1933486157295
NCD43,OUT017,1767.0242116932975
FDM57,OUT018,1123.9809271973904
FDA58,OUT017,3819.1452746562354
FDK56,OUT046,2935.7480853964535
FDP52,OUT045,3644.251035106632
FDW20,OUT018,1735.1960760609284
FDS52,OUT049,1722.2218211779564
NCT29,OUT018,1643.0561085163906
NCL54,OUT013,2811.870468097666
FDC05,OUT045,3112.296210293028
FDF34,OUT035,3294.9109426641835
FDP03,OUT027,3469.8278790030463
FDD32,OUT010,-498.89783180960217
FDZ10,OUT045,2003.9336863967376
FDZ40,OUT035,1045.2568224119063
FDD51,OUT018,471.9943534446019
NCY30,OUT019,950.6439532261168
FDP58,OUT017,3518.756572623738
FDV49,OUT017,4261.399526959056
FDY24,OUT019,-1006.3285091043242
NCO55,OUT017,1794.92827134864
FDR13,OUT017,2009.465124337317
FDS51,OUT017,1128.0261378276455
FDP26,OUT045,1619.9792471621968
NCB54,OUT027,3492.4734136480965
FDF32,OUT017,3211.8106114252487
FDN31,OUT018,2733.279305962893
DRM48,OUT017,693.9577580302814
FDN20,OUT049,2780.295045445392
DRL01,OUT046,3728.745383675464
FDV56,OUT049,1861.4767743925831
DRH13,OUT027,3170.2240323235183
FDA03,OUT017,2454.03866110291
FDF47,OUT027,4966.173900590967
FDX32,OUT046,2378.1279034187755
FDX57,OUT049,1687.4307879188161
NCA30,OUT045,2932.2998202463723
FDO49,OUT013,906.2473665772976
FDL04,OUT019,-216.38201896178953
DRM48,OUT035,753.8120091363496
FDR16,OUT013,3413.8841545995147
NCC19,OUT018,2763.3375252409287
NCE42,OUT045,3654.281149726042
FDY24,OUT017,1030.2865448082664
FDH19,OUT049,2878.2304207491507
FDJ46,OUT013,2790.006949224976
FDN45,OUT010,1625.9464754027722
FDY08,OUT035,2379.902465276952
FDZ37,OUT035,1587.745041673561
NCT30,OUT045,726.1660911874319
DRY23,OUT018,466.18512964186533
NCZ30,OUT018,1680.5382117786005
FDC44,OUT018,1537.272888603214
FDB45,OUT035,1831.3156153416103
FDY04,OUT013,2667.7762173577357
FDM27,OUT046,2592.7832192044634
FDZ43,OUT017,3932.07560725274
FDT39,OUT019,564.2357008288243
NCC06,OUT019,131.82852375794914
FDL15,OUT027,3889.1325982122517
FDL57,OUT017,4181.836649717303
FDU08,OUT046,1619.9023313381792
FDK40,OUT017,4258.712902868456
FDQ12,OUT010,1726.5927183626704
FDS48,OUT017,2509.2096017423964
FDP09,OUT045,3305.847339551343
FDW21,OUT049,1735.8783423205857
FDY25,OUT035,3012.291473920155
DRE13,OUT017,1478.5318654997016
FDV43,OUT019,-1169.4550559386178
FDD22,OUT045,1737.7019742642406
FDM46,OUT019,-428.0303137330609
NCO30,OUT010,1031.4832188980108
FDM25,OUT046,2809.4622659019597
NCN41,OUT049,2040.431909570632
FDU24,OUT045,1477.9770413092806
FDZ50,OUT046,2959.9784384954373
FDP45,OUT013,4036.692706616195
NCM54,OUT045,1952.6480571107772
FDW10,OUT019,886.2499766400263
FDP20,OUT017,2144.933265079114
FDK32,OUT046,2460.614719066555
FDN52,OUT049,1532.4231587336244
FDM58,OUT045,1784.2128885958389
FDZ46,OUT027,3222.3449495687546
NCA18,OUT018,1603.1894764222754
FDD35,OUT046,1978.4649791406807
NCK31,OUT035,956.8537163748733
FDI40,OUT027,3085.3694407810162
FDT50,OUT019,-294.38246453257125
NCT06,OUT046,2621.1859033186247
FDT31,OUT035,3122.240039033358
FDT45,OUT049,978.1921463035984
FDT13,OUT045,2922.744230612486
FDO50,OUT045,1420.9278406617523
NCU18,OUT010,333.4924638276352
NCR54,OUT049,3150.14631694313
NCO18,OUT018,2556.4939179115627
FDU09,OUT045,921.4749848892417
FDT13,OUT018,2720.273015992102
FDE09,OUT046,1830.4727465547098
NCK53,OUT019,-269.11884389074885
FDG45,OUT049,3471.1279705527486
DRH15,OUT035,874.5874407044341
FDO21,OUT019,1699.1227675004736
FDD14,OUT027,4336.224539955153
FDC09,OUT046,1717.4157808482591
FDH45,OUT027,2203.4209950067607
FDV32,OUT046,1085.10849139354
FDG12,OUT035,2093.7558243126036
FDS32,OUT013,2314.006830431412
NCL55,OUT018,3676.609610899506
DRE01,OUT035,3934.916027224379
DRE15,OUT049,1342.8554078290151
NCL42,OUT045,3825.902514528105
FDP31,OUT013,1105.2323376339673
FDN33,OUT018,1276.6890043794003
FDZ59,OUT046,2661.6074797424435
FDE45,OUT010,938.2645543947965
FDJ07,OUT013,1945.5034987273282
FDQ45,OUT018,2709.5287799290663
FDM33,OUT027,4895.705237404897
FDO15,OUT010,-603.2040981890666
FDM46,OUT013,1511.8120099423595
FDR03,OUT045,3247.4618193556726
FDY49,OUT018,2429.9600290428134
FDQ60,OUT045,1879.6510459042127
FDW10,OUT049,2895.944242798948
FDO51,OUT049,885.2031004948363
FDJ40,OUT018,1529.3320127306972
FDS20,OUT018,2630.3791550101796
FDU45,OUT013,1883.362609271478
FDV02,OUT035,2825.390866382426
FDN09,OUT046,3841.002182549226
NCM55,OUT027,4378.287971057325
FDN23,OUT018,2078.5422915064323
FDY31,OUT010,423.72033232100557
FDW03,OUT010,-131.97006645670604
FDD14,OUT046,2899.505847605533
FDV23,OUT017,2097.3182819686517
DRI03,OUT045,2730.713117378199
FDN13,OUT035,1719.9754761985266
FDF45,OUT027,2479.9306565086754
FDU46,OUT035,1602.6011691474878
FDB57,OUT049,3642.486565696786
FDV12,OUT049,1746.5496070690556
FDQ58,OUT013,2451.842387464827
NCA18,OUT017,1938.374047124208
FDH52,OUT049,1153.3176576327241
FDM24,OUT018,2162.707498774143
NCP43,OUT027,4300.830569715271
NCO18,OUT019,902.7148677885064
FDM32,OUT017,1582.1353579309646
NCL07,OUT017,736.3962085786472
FDK03,OUT013,4054.2690753075112
FDP59,OUT017,1780.504854173596
FDQ24,OUT049,4049.8569399992066
FDQ16,OUT018,1508.5772592375347
FDU44,OUT013,2624.473200649816
FDH28,OUT010,-1215.0007202638362
FDV28,OUT019,-1276.3350805654445
FDM22,OUT045,889.3781078029264
FDR56,OUT046,3145.773777212118
FDV39,OUT049,3214.8576798594804
FDU37,OUT019,-560.4209846066872
FDQ11,OUT010,2198.9783762557463
FDX02,OUT045,3477.8955997520206
NCS42,OUT018,1220.3499379608452
FDY57,OUT027,2995.611546500889
FDB21,OUT049,3880.39730226567
FDE28,OUT017,3738.770868177031
FDQ55,OUT017,1960.9016678397704
FDA48,OUT049,3589.58085518228
FDZ19,OUT045,2708.492796760458
NCC43,OUT045,3897.580620671036
NCV18,OUT046,1323.4646409345362
NCA42,OUT018,2258.244703183731
FDY45,OUT046,4060.5214811500673
NCC30,OUT045,2773.260626592175
FDM57,OUT013,1455.3627620768536
FDL09,OUT010,761.8754016484363
FDB09,OUT027,3441.4252970323005
FDT44,OUT035,2033.0544257966644
NCT06,OUT027,4037.6361484875342
FDX26,OUT049,2987.528311382919
FDK32,OUT013,2509.1374691162555
DRA12,OUT046,2286.96625087147
FDO46,OUT010,1131.429068514302
FDE52,OUT013,1485.197791870456
NCH42,OUT045,3566.4707764223867
FDV08,OUT035,860.7766307702814
FDB47,OUT018,3066.5840832713957
FDC28,OUT010,-116.48678846082115
FDD22,OUT046,1836.6470240352544
FDS07,OUT027,3284.0619256247983
DRI13,OUT045,3369.82523699783
FDG32,OUT018,3233.661292279933
FDU14,OUT017,4041.906048558817
FDD28,OUT019,-911.2176776463432
NCP41,OUT017,1848.4628374462266
FDS08,OUT049,2866.0955856798064
FDX47,OUT045,2495.9105054239053
FDC53,OUT019,-248.95614996551876
FDQ19,OUT035,3981.3221061789573
FDL14,OUT045,2455.720254726466
FDM33,OUT019,1589.2556748554905
FDA51,OUT045,1781.1531017275452
FDZ27,OUT018,570.4357722824734
FDT04,OUT046,713.0145654642735
DRC13,OUT049,2114.042766076738
FDR16,OUT027,4857.732174726807
FDQ03,OUT027,5196.667192523434
FDE38,OUT035,2803.7926132988114
DRH23,OUT027,2353.0898215730094
FDT11,OUT019,1129.6683531998845
FDD09,OUT035,2993.4207967155526
FDR40,OUT045,1333.8185721426066
FDX07,OUT017,3045.6431024208405
FDR07,OUT035,1700.6548520760457
FDA51,OUT017,1941.6272041615998
FDT59,OUT019,1758.186113535585
FDF20,OUT017,3187.7066681461
FDR13,OUT045,1836.4950511016643
FDY26,OUT049,3451.7098471957424
FDW04,OUT017,2206.960719678861
FDK52,OUT017,3670.0761060066925
FDN60,OUT049,2580.7445088027753
FDM09,OUT019,846.1432810699628
FDP46,OUT049,1512.85611618065
FDB50,OUT019,-634.7387860759384
NCQ29,OUT049,4133.495920504296
FDP16,OUT027,5312.1526263711585
FDX33,OUT018,2324.722229622146
FDP07,OUT010,1218.342262542103
FDN22,OUT046,3990.2959115629137
FDF39,OUT049,4255.35150193129
FDS21,OUT017,1145.3659258236232
NCM42,OUT013,1749.4619306071675
FDK50,OUT019,719.4793604824292
DRF13,OUT027,3776.0307089287326
FDH35,OUT018,2345.9918956003303
FDP60,OUT018,1349.176745753172
DRJ49,OUT027,3519.7955394590444
NCT42,OUT019,467.1393728340506
FDE38,OUT049,2755.0441914764324
FDI04,OUT049,3262.864772207212
NCH54,OUT045,2438.8905815345606
FDT56,OUT049,1090.2287396182783
DRD15,OUT018,3391.5537644704964
FDV58,OUT013,3116.507232105939
FDP21,OUT049,3094.5869050661995
FDH05,OUT013,3734.057306428069
FDR10,OUT027,4020.9656415422332
NCP06,OUT045,2315.5145767929425
FDF33,OUT049,1812.393652474241
DRK37,OUT013,3017.1554730885146
DRH49,OUT045,1320.1496084150617
FDT58,OUT013,2689.0636775559233
FDD41,OUT018,1451.7765211819005
FDP40,OUT018,1556.96914475453
FDM51,OUT027,3125.1771449448543
FDO45,OUT010,-448.8870642222075
FDW33,OUT010,-194.9709391656104
FDY24,OUT045,902.9401145442359
FDB10,OUT010,1845.5753674907178
FDM40,OUT035,2374.3012123210983
NCI06,OUT017,2945.266399590101
FDW12,OUT019,442.7777295376775
FDX48,OUT027,3946.085235041418
NCW05,OUT027,3127.7997510311916
FDX27,OUT017,1657.231108925792
DRM37,OUT045,3063.597663787433
FDA38,OUT045,3763.8788063874017
FDR36,OUT046,725.5101324957479
FDZ45,OUT046,3160.7666934372874
FDG05,OUT017,2643.4406287782076
FDK28,OUT013,4103.72864254997
FDV47,OUT045,1345.4510881767258
FDN21,OUT045,2497.8499242112694
FDP20,OUT027,3481.162686491768
FDI35,OUT045,2834.6794221315886
DRY23,OUT013,782.1222088445039
FDA56,OUT017,2073.3792800937763
FDB09,OUT013,2010.0053144656094
NCO26,OUT027,3302.492743745972
FDQ49,OUT018,2271.2397961330826
FDI52,OUT027,3393.737328461998
FDZ44,OUT027,3332.216764115956
FDZ09,OUT018,2342.644613256757
FDY03,OUT049,1938.1356063175858
NCG42,OUT017,2158.187570396317
DRI13,OUT027,4878.9717897458
FDQ32,OUT013,2085.023265487567
FDW16,OUT035,1650.3768901761403
FDU27,OUT046,822.5487919108585
FDR28,OUT010,738.9747036449685
FDQ49,OUT010,661.840881043162
FDS37,OUT046,1888.9351978014802
FDW26,OUT018,3245.4225139601413
FDX12,OUT018,3583.2690964958792
NCP06,OUT013,2421.1532385246865
FDW45,OUT010,426.98043932117116
NCN30,OUT049,1609.7381258442674
FDN24,OUT049,965.5997120334648
NCL41,OUT027,2001.7395722451881
FDR02,OUT019,-114.05129996132223
FDD09,OUT010,985.5695914141083
FDS33,OUT010,-432.0461129959547
FDU22,OUT045,1860.7853017108712
FDI53,OUT013,2635.6128734198637
DRH01,OUT049,2853.963325840202
FDX32,OUT013,2341.5124417172474
NCP30,OUT018,410.69848553740616
FDB60,OUT045,3056.619432934963
FDB14,OUT049,1627.0381897509494
NCP02,OUT035,1085.842643375521
FDJ10,OUT017,2354.13603043864
FDG34,OUT046,1843.960055534332
NCB18,OUT017,1506.721937431286
FDM16,OUT049,1345.7238454103694
FDW25,OUT018,1115.2635051667887
FDB35,OUT010,-383.13790857649997
DRN11,OUT013,2282.2197103259205
FDF41,OUT019,1991.180327012835
FDH16,OUT045,1383.3871722365614
NCQ50,OUT018,3084.6030078320528
DRH23,OUT018,653.5558699831181
DRJ37,OUT013,2439.130896738675
DRJ24,OUT027,4343.288584040032
FDY16,OUT035,3070.171973312382
FDQ27,OUT045,1683.5993210115982
FDZ33,OUT045,2306.4969154029086
FDF29,OUT045,2093.634835608451
FDA08,OUT049,2718.5669920545397
FDG31,OUT046,1107.0786599468152
FDE34,OUT019,1038.3154925654055
NCR30,OUT027,2629.1302784046384
FDV33,OUT035,4241.26825459938
DRZ24,OUT018,1668.5896224507878
NCL54,OUT035,2864.6337804339755
FDR12,OUT049,2873.279839565482
NCC54,OUT046,3802.0989094940924
DRN59,OUT013,811.875807612979
FDX50,OUT019,-121.81554634976874
FDV31,OUT027,4260.701354631451
NCA29,OUT027,4172.199651146959
FDW60,OUT049,2937.8525930202077
FDX08,OUT017,2994.343244458877
DRD49,OUT013,3724.183344695777
FDD33,OUT046,3653.944198314857
FDW35,OUT013,767.0396848285047
FDJ36,OUT017,1774.6291495940577
FDV51,OUT035,2784.8298783376076
FDW36,OUT046,1733.3520656661735
FDH35,OUT046,2642.7649398089643
NCS30,OUT027,3509.6716101754873
FDN49,OUT017,773.8973456233907
FDL08,OUT018,3618.7994832970408
FDI09,OUT013,3838.2838597161544
FDP19,OUT018,1786.5235752481926
FDU21,OUT010,-1289.0879054268373
NCP41,OUT045,1673.9344241301017
FDY10,OUT013,1847.9734785020926
FDP12,OUT018,407.8465511718902
NCN26,OUT049,1940.574400900973
FDK44,OUT013,2789.1690311125312
FDC28,OUT049,1846.1357431228123
FDJ41,OUT027,5592.617588960887
NCT29,OUT035,2095.30919128422
NCH42,OUT019,1702.0251449019586
FDU60,OUT018,2429.9120001982565
FDS02,OUT045,3022.780323757258
FDC51,OUT046,2036.052493441138
FDU03,OUT013,2957.2184744064352
FDX39,OUT045,3332.070478372745
NCY05,OUT010,-1278.7650117646253
NCL06,OUT027,5511.369852611727
FDD32,OUT035,1490.129676948015
NCN41,OUT045,1899.8057814012625
NCX53,OUT049,2337.4303859697766
FDU57,OUT019,519.4816079850236
FDQ23,OUT046,1703.029559299643
FDQ52,OUT045,3858.6850317549306
FDC14,OUT045,677.1544750687489
FDY09,OUT035,2947.8134019167264
FDQ28,OUT045,2473.6365318915114
FDV25,OUT046,3509.79877178434
FDJ07,OUT035,2012.209949370283
DRB25,OUT049,1781.6204269689526
FDK52,OUT019,1658.030701376532
FDY52,OUT027,2498.17251837427
FDB28,OUT046,3139.858078755462
FDT36,OUT035,749.9637757110002
FDV25,OUT017,3603.9604237018
NCN07,OUT027,3514.572546482431
FDC57,OUT017,3190.0018026728167
FDQ03,OUT018,3503.510729973381
FDU23,OUT017,2757.469281429004
NCX41,OUT035,3484.8613809959697
NCD06,OUT035,897.8780328694857
FDW08,OUT045,1648.913959392725
NCU29,OUT017,2396.2125827706677
NCE06,OUT013,2568.1525304348133
FDV52,OUT010,8.291438606627452
FDB02,OUT017,2938.060331415336
NCR18,OUT045,670.5752609293991
FDK16,OUT049,1630.6861862016283
NCQ29,OUT010,2140.21296128183
FDZ01,OUT019,-166.75039992160373
FDW27,OUT035,2648.3662754035176
FDD17,OUT018,3496.887889117853
FDW39,OUT013,2876.72439628597
DRH59,OUT045,1127.0804562243525
FDS52,OUT013,1688.7657611000354
FDU40,OUT027,4536.455474058472
NCF54,OUT013,2773.9385290303526
FDH46,OUT045,1647.6422026182972
NCP14,OUT049,1729.4615311516834
FDH50,OUT049,3071.5751749269484
DRF15,OUT010,543.210822337177
FDV27,OUT027,2901.948653796988
NCJ06,OUT049,2002.6637481815285
FDN02,OUT018,2985.5799224157354
FDQ51,OUT049,911.7653383268207
FDQ07,OUT017,3638.7250695364273
FDS45,OUT049,1825.427731743197
NCJ06,OUT045,1879.0690322968605
FDD36,OUT035,2026.1121867793795
FDY25,OUT045,2849.2414176007624
FDU52,OUT046,2482.6760310172513
DRK47,OUT017,3661.7023594559587
NCL30,OUT017,2133.2628880072343
FDN22,OUT035,4119.4571791210965
